"Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type"
"201401QA19062,1,1,1,1,49,8,3,0,0,0,0,0,9,1"
"201401QA19063,2,1,2,1,12,3,3,0,0,1,0,0,9,1"
"201401QA19071,1,1,3,2,59,9,3,5,3,0,0,2,0,1"
"201401QA19071,1,2,3,2,31,6,3,5,3,0,0,2,0,-1"
"201401QA19072,2,1,3,1,64,9,3,9,9,0,0,2,0,1"
"201401QA19074,2,1,1,1,32,6,3,0,0,0,0,0,9,1"
"201401QA19075,1,1,1,2,27,6,3,0,0,0,0,0,9,1"
"201401QA19085,1,1,1,1,31,6,3,0,0,0,0,0,9,1"
"201401QA19091,1,1,1,1,45,7,3,0,0,0,0,0,8,1"
"201401QA19114,2,1,1,1,28,6,3,0,0,0,0,0,1,1"
"201401QA19115,1,1,3,2,65,9,3,6,9,0,0,2,0,1"
"201401QA19118,1,1,1,1,35,6,3,0,0,0,0,0,1,1"
"201401QK50001,1,1,1,1,35,6,3,0,0,0,0,0,4,1"
"201401QK50002,1,1,3,1,52,8,2,5,1,0,0,2,0,1"
"201401QK50004,1,1,1,1,40,7,3,0,0,0,0,0,1,1"
"201401QK50005,1,1,3,2,30,6,3,5,3,0,0,2,0,1"
"201401QK50006,1,1,1,1,19,4,3,0,0,0,0,0,9,-1"
"201401QK50008,2,1,1,1,26,6,3,0,0,0,0,0,3,1"
"201401QK50010,1,1,2,2,31,6,3,0,0,1,0,0,9,1"
"201401QK50011,1,1,1,1,55,8,3,0,0,0,0,0,19,1"
"201401QK50011,2,2,1,1,17,4,3,0,0,0,0,0,9,1"
"201401QK50011,2,3,2,1,60,9,3,0,0,1,0,0,9,-1"
"201401QK50012,1,1,3,2,48,8,3,5,3,0,0,2,0,1"
"201401QK50013,2,1,1,1,34,6,3,0,0,0,0,0,3,1"
"201401QK50014,1,1,3,2,18,4,3,5,3,0,0,2,0,1"
"201401QK50016,2,1,1,1,23,5,3,0,0,0,0,0,3,1"
"201401QK50017,1,1,3,1,23,5,3,5,3,0,0,2,0,1"
"201401QK50020,2,1,1,1,27,6,3,0,0,0,0,0,3,-1"
"201401QK50022,1,1,3,1,33,6,3,9,5,0,0,2,0,1"
"201401QK50023,1,1,2,1,3,1,3,0,0,0,3,0,11,-1"
"201401QK50024,1,1,1,1,47,8,3,0,0,0,0,0,9,1"
"201401QK50025,1,1,1,1,39,7,3,0,0,0,0,0,9,1"
"201401QK50026,1,1,3,2,51,8,3,5,1,0,0,2,0,1"
"201401QK50027,2,1,1,1,44,7,3,0,0,0,0,0,3,-1"
"201401QK50028,1,1,3,1,58,9,3,5,1,0,0,2,0,-1"
"201401QK50029,1,1,1,2,68,10,3,0,0,0,0,0,9,1"
"201401QK50030,1,1,1,2,54,8,3,0,0,0,0,0,9,1"
"201401QK50031,1,1,1,1,20,4,3,0,0,0,0,0,3,1"
"201401QK50033,1,1,3,2,51,8,3,5,9,0,0,2,0,1"
"201401QK50034,1,1,1,1,41,7,3,0,0,0,0,0,9,1"
"201401QK50035,3,1,2,2,9,2,3,0,0,2,0,0,9,1"
"201401QK50036,1,1,1,1,65,9,2,0,0,0,0,0,9,-1"
"201401QK50036,1,2,2,1,20,4,3,0,0,1,0,0,9,1"
"201401QK50037,1,1,1,2,56,9,3,0,0,0,0,0,9,1"
"201401QK50038,1,1,1,2,48,8,3,0,0,0,0,0,9,1"
"201401QK50039,1,1,1,2,26,6,3,0,0,0,0,0,9,1"
"201401QK50040,2,1,1,1,45,7,3,0,0,0,0,0,1,1"
"201401QK50044,2,1,1,2,21,5,3,0,0,0,0,0,3,1"
"201401QK50046,1,1,3,1,5,1,2,4,1,0,0,2,0,1"
"201401QK50047,1,1,1,2,65,9,3,0,0,0,0,0,9,1"
"201401QK50048,1,1,3,1,5,1,3,5,2,0,0,2,0,1"
"201401QK50049,2,1,1,1,57,9,3,0,0,0,0,0,1,1"
"201401QK50050,1,1,1,1,45,7,2,0,0,0,0,0,3,1"
"201401QK50052,1,1,2,2,3,1,3,0,0,0,4,0,11,1"
"201401QK50053,1,1,3,2,42,7,3,1,1,0,0,2,0,1"
"201401QK50055,1,1,1,2,72,10,3,0,0,0,0,0,9,1"
"201401QK50058,2,1,1,1,36,7,3,0,0,0,0,0,3,1"
"201401QK50059,1,1,1,1,39,7,3,0,0,0,0,0,9,1"
"201401QK50059,1,2,2,2,35,6,3,0,0,1,0,0,9,1"
"201401QK50059,2,3,1,2,72,10,3,0,0,0,0,0,9,1"
"201401QK50059,2,4,2,1,58,9,3,0,0,1,0,0,9,1"
"201401QK50060,1,1,1,1,50,8,3,0,0,0,0,0,11,1"
"201401QK50062,1,1,1,2,28,6,3,0,0,0,0,0,9,1"
"201401QK50062,1,2,2,2,57,9,3,0,0,1,0,0,9,1"
"201401QK50063,1,1,1,1,19,4,3,0,0,0,0,0,3,1"
"201401QK50065,1,1,3,1,47,8,3,9,5,0,0,2,0,1"
"201401QK50066,1,1,1,1,34,6,3,0,0,0,0,0,5,1"
"201401QK50066,1,2,3,1,60,9,3,4,3,0,0,2,0,1"
"201401QK50068,2,1,1,1,27,6,3,0,0,0,0,0,1,1"
"201401QK50069,1,1,3,2,42,7,3,5,1,0,0,2,0,1"
"201401QK50071,1,1,3,2,29,6,2,5,3,0,0,2,0,1"
"201401QK50072,2,1,2,1,3,1,3,0,0,2,0,0,9,1"
"201401QK50072,2,2,2,1,6,2,3,0,0,2,0,0,9,1"
"201401QK50072,2,3,2,1,6,2,3,0,0,2,0,0,9,1"
"201401QK50073,1,1,1,1,20,4,3,0,0,0,0,0,9,1"
"201401QK50075,1,1,1,2,40,7,3,0,0,0,0,0,1,1"
"201401QK50076,1,1,3,1,23,5,3,5,9,0,0,2,0,-1"
"201401QK50077,1,1,1,1,29,6,3,0,0,0,0,0,1,1"
"201401QK50078,1,1,1,2,39,7,3,0,0,0,0,0,9,1"
"201401QK50082,1,1,1,1,47,8,3,0,0,0,0,0,9,1"
"201401QK50083,2,1,1,1,87,11,3,0,0,0,0,0,9,1"
"201401QK50084,2,1,1,1,26,6,3,0,0,0,0,0,3,1"
"201401QK50085,1,1,3,2,40,7,2,9,5,0,0,2,0,1"
"201401QK50087,1,1,3,1,23,5,2,5,2,0,0,2,0,1"
"201401QK50088,1,1,3,1,14,3,2,1,3,0,0,2,0,1"
"201401QK50089,1,1,1,1,26,6,2,0,0,0,0,0,9,-1"
"201401QK50090,1,1,1,1,18,4,3,0,0,0,0,0,9,1"
"201401QK50091,1,1,1,2,48,8,3,0,0,0,0,0,9,1"
"201401QK50091,2,2,1,1,55,8,3,0,0,0,0,0,9,1"
"201401QK50092,1,1,3,1,20,4,3,5,4,0,0,2,0,1"
"201401QK50093,1,1,3,2,-1,-1,3,5,2,0,0,2,0,1"
"201401QK50094,1,1,1,2,25,5,3,0,0,0,0,0,1,1"
"201401QK50095,1,1,2,2,58,9,3,0,0,1,0,0,9,1"
"201401QK50095,2,2,2,2,22,5,3,0,0,1,0,0,9,1"
"201401QK50095,2,3,2,2,21,5,3,0,0,2,0,0,9,1"
"201401QK50095,2,4,2,1,19,4,3,0,0,2,0,0,9,-1"
"201401QK50095,3,5,1,1,-1,-1,3,0,0,0,0,0,9,1"
"201401QK50096,1,1,1,1,25,5,3,0,0,0,0,0,1,1"
"201401QK50097,1,1,3,1,-1,-1,3,10,9,0,0,2,0,-1"
"201401QK50098,1,1,1,1,37,7,3,0,0,0,0,0,1,1"
"201401QK50099,1,1,3,2,36,7,3,5,1,0,0,2,0,1"
"201401QK50099,1,2,3,2,7,2,3,5,1,0,0,2,0,1"
"201401QK50100,2,1,1,1,51,8,3,0,0,0,0,0,1,-1"
"201401QK50101,1,1,2,1,6,2,3,0,0,2,0,0,9,1"
"201401QK50101,1,2,2,1,4,1,3,0,0,2,0,0,9,1"
"201401QK50103,1,1,1,1,42,7,3,0,0,0,0,0,3,1"
"201401QK50105,2,1,2,2,31,6,3,0,0,1,0,0,9,1"
"201401QK50106,1,1,1,2,26,6,3,0,0,0,0,0,9,1"
"201401QK50106,1,2,2,2,46,8,3,0,0,1,0,0,9,1"
"201401QK50107,1,1,1,1,57,9,3,0,0,0,0,0,9,1"
"201401QK50108,1,1,3,1,25,5,3,6,9,0,0,2,0,1"
"201401QK50109,2,1,1,1,64,9,3,0,0,0,0,0,9,1"
"201401QK50110,1,1,2,2,55,8,3,0,0,1,0,0,9,1"
"201401QK50111,2,1,1,1,39,7,3,0,0,0,0,0,1,1"
"201401QK50113,1,1,1,2,39,7,3,0,0,0,0,0,9,1"
"201401QK50114,1,1,1,1,33,6,3,0,0,0,0,0,1,1"
"201401QK50115,1,1,1,1,34,6,3,0,0,0,0,0,3,1"
"201401QK50117,1,1,1,1,46,8,3,0,0,0,0,0,5,-1"
"201401QK50118,1,1,3,2,57,9,2,1,3,0,0,2,0,1"
"201401QK50120,1,1,1,1,30,6,2,0,0,0,0,0,3,1"
"201401QK50121,1,1,1,1,44,7,3,0,0,0,0,0,1,1"
"201401QK50122,2,1,1,1,36,7,3,0,0,0,0,0,1,-1"
"201401QK50123,1,1,1,1,61,9,2,0,0,0,0,0,5,1"
"201401QK50124,1,1,1,2,30,6,3,0,0,0,0,0,9,1"
"201401QK50124,2,2,1,1,20,4,3,0,0,0,0,0,9,1"
"201401QK50125,2,1,1,1,44,7,3,0,0,0,0,0,1,1"
"201401QK50126,1,1,1,2,50,8,3,0,0,0,0,0,9,-1"
"201401QK50126,1,2,3,2,26,6,3,1,3,0,0,2,0,1"
"201401QK50127,1,1,3,2,36,7,3,5,3,0,0,2,0,1"
"201401QK50128,1,1,1,2,51,8,3,0,0,0,0,0,9,1"
"201401QK50129,1,1,2,1,34,6,3,0,0,0,4,0,11,-1"
"201401QK50130,3,1,1,1,43,7,3,0,0,0,0,0,1,1"
"201401QK50131,1,1,1,1,31,6,3,0,0,0,0,0,9,1"
"201401QK50133,1,1,1,1,64,9,3,0,0,0,0,0,9,1"
"201401QK50135,1,1,1,1,37,7,3,0,0,0,0,0,90,1"
"201401QK50136,1,1,1,1,19,4,3,0,0,0,0,0,2,-1"
"201401QK50137,1,1,2,1,52,8,3,0,0,1,0,0,9,1"
"201401QK50139,1,1,1,1,44,7,3,0,0,0,0,0,9,1"
"201401QK50139,2,2,1,2,40,7,3,0,0,0,0,0,9,1"
"201401QK50140,1,1,3,2,82,11,2,1,1,0,0,2,0,1"
"201401QK50141,1,1,1,1,26,6,3,0,0,0,0,0,2,1"
"201401QK50142,3,1,1,2,39,7,3,0,0,0,0,0,9,1"
"201401QK50145,1,1,1,1,47,8,3,0,0,0,0,0,9,1"
"201401QK50147,1,1,2,1,82,11,3,0,0,0,3,0,11,1"
"201401QK50148,1,1,1,1,43,7,3,0,0,0,0,0,9,1"
"201401QK50149,1,1,3,2,9,2,3,10,1,0,0,2,0,1"
"201401QK50150,1,1,1,1,42,7,3,0,0,0,0,0,9,1"
"201401QK50152,1,1,3,1,9,2,3,5,2,0,0,2,0,1"
"201401QK50153,1,1,1,1,-1,-1,3,0,0,0,0,0,9,-1"
"201401QK50154,1,1,1,1,66,10,3,0,0,0,0,0,19,-1"
"201401QK50156,1,1,1,1,50,8,3,0,0,0,0,0,11,1"
"201401QK50157,2,1,1,1,20,4,3,0,0,0,0,0,3,1"
"201401QK50158,1,1,1,2,45,7,3,0,0,0,0,0,3,1"
"201401QK50158,1,2,3,2,27,6,3,5,2,0,0,2,0,1"
"201401QK50159,1,1,3,1,16,4,3,9,7,0,0,2,0,-1"
"201401QK50160,1,1,3,2,45,7,3,4,3,0,0,2,0,1"
"201401QK50161,1,1,2,2,28,6,3,0,0,1,0,0,9,1"
"201401QK50162,1,1,3,2,28,6,3,5,1,0,0,2,0,1"
"201401QK50163,4,1,1,2,35,6,3,0,0,0,0,0,9,1"
"201401QK50164,1,1,3,1,3,1,3,10,1,0,0,2,0,-1"
"201401QK50166,1,1,3,1,43,7,2,5,9,0,0,2,0,1"
"201401QK50167,1,1,3,2,-1,-1,3,10,9,0,0,2,0,-1"
"201401QK50169,1,1,3,2,25,5,2,1,2,0,0,2,0,1"
"201401QK50170,2,1,1,1,35,6,2,0,0,0,0,0,5,1"
"201401QK50171,2,1,2,2,30,6,3,0,0,1,0,0,9,1"
"201401QK50172,2,1,1,1,29,6,3,0,0,0,0,0,1,1"
"201401QK50173,1,1,1,1,23,5,2,0,0,0,0,0,2,1"
"201401QK50174,1,1,3,1,31,6,3,5,1,0,0,2,0,1"
"201401QK50175,1,1,1,1,25,5,3,0,0,0,0,0,3,1"
"201401QK50176,1,1,2,1,39,7,3,0,0,0,3,0,11,1"
"201401QK50177,1,1,2,2,31,6,3,0,0,2,0,0,9,1"
"201401QK50178,1,1,3,1,34,6,3,10,9,0,0,2,0,1"
"201401QK50179,1,1,1,1,53,8,3,0,0,0,0,0,9,1"
"201401QK50180,1,1,1,2,51,8,3,0,0,0,0,0,9,1"
"201401QK50181,1,1,1,1,26,6,3,0,0,0,0,0,3,1"
"201401QK50182,1,1,1,1,44,7,3,0,0,0,0,0,9,1"
"201401QK50182,1,2,2,2,38,7,3,0,0,1,0,0,9,1"
"201401QK50183,1,1,3,1,12,3,3,5,1,0,0,2,0,1"
"201401QK50184,2,1,1,1,38,7,3,0,0,0,0,0,1,1"
"201401QK50185,1,1,1,1,45,7,3,0,0,0,0,0,1,1"
"201401QK50186,1,1,3,1,45,7,3,4,3,0,0,2,0,1"
"201401QK50187,2,1,1,1,63,9,3,0,0,0,0,0,9,1"
"201401QK50188,1,1,1,1,34,6,3,0,0,0,0,0,4,1"
"201401QK50190,1,1,3,1,-1,-1,3,4,2,0,0,2,0,-1"
"201401QK50191,1,1,1,1,39,7,3,0,0,0,0,0,9,1"
"201401QK50192,2,1,1,1,19,4,3,0,0,0,0,0,3,1"
"201401QK50193,1,1,1,1,27,6,3,0,0,0,0,0,9,-1"
"201401QK50196,1,1,3,2,13,3,3,4,2,0,0,2,0,1"
"201401QK50197,1,1,2,2,8,2,3,0,0,1,0,0,9,1"
"201401QK50198,1,1,1,1,24,5,3,0,0,0,0,0,9,1"
"201401QK50199,1,1,2,2,24,5,3,0,0,0,0,0,5,1"
"201401QK50200,1,1,2,1,55,8,3,0,0,0,4,0,11,1"
"201401QK50201,1,1,3,1,14,3,3,10,1,0,0,2,0,1"
"201401QK50202,1,1,2,2,-1,-1,3,0,0,2,0,0,9,1"
"201401QK50203,1,1,1,1,23,5,2,0,0,0,0,0,3,-1"
"201401QK50204,1,2,1,1,33,6,3,0,0,0,0,0,9,1"
"201401QK50204,2,1,1,1,-1,-1,3,0,0,0,0,0,9,1"
"201401QK50205,2,1,1,1,51,8,2,0,0,0,0,0,5,1"
"201401QK50206,1,1,1,1,33,6,2,0,0,0,0,0,1,1"
"201401QK50207,1,1,1,1,31,6,3,0,0,0,0,0,9,1"
"201401QK50208,1,1,1,1,29,6,3,0,0,0,0,0,9,1"
"201401QK50209,1,1,1,1,41,7,3,0,0,0,0,0,9,1"
"201401QK50209,2,2,1,1,35,6,3,0,0,0,0,0,3,1"
"201401QK50212,2,1,1,1,38,7,3,0,0,0,0,0,1,-1"
"201401QK50213,1,1,1,1,18,4,3,0,0,0,0,0,9,1"
"201401QK50215,1,1,1,2,66,10,3,0,0,0,0,0,9,1"
"201401QK50216,1,1,1,2,41,7,3,0,0,0,0,0,9,-1"
"201401QK50216,1,2,2,1,46,8,3,0,0,1,0,0,9,1"
"201401QK50217,1,1,3,1,32,6,3,4,1,0,0,2,0,1"
"201401QK50218,1,1,3,2,81,11,3,6,9,0,0,2,0,1"
"201401QK50219,1,1,3,1,22,5,2,5,1,0,0,2,0,1"
"201401QK50220,1,1,3,2,38,7,3,1,1,0,0,2,0,1"
"201401QK50221,1,1,3,1,5,1,3,5,3,0,0,2,0,1"
"201401QK50222,1,1,1,1,29,6,3,0,0,0,0,0,9,1"
"201401QK50222,1,2,2,2,20,4,3,0,0,2,0,0,9,-1"
"201401QK50224,2,1,1,1,30,6,3,0,0,0,0,0,9,-1"
"201401QK50224,2,2,2,1,23,5,3,0,0,2,0,0,9,1"
"201401QK50225,1,1,1,1,43,7,3,0,0,0,0,0,8,1"
"201401QK50225,1,2,2,1,22,5,3,0,0,1,0,0,8,-1"
"201401QK50226,1,1,1,1,40,7,3,0,0,0,0,0,8,1"
"201401QK50227,1,1,3,2,16,4,3,5,1,0,0,2,0,-1"
"201401QK50228,1,1,1,1,29,6,3,0,0,0,0,0,5,-1"
"201401QK50230,1,2,1,2,41,7,3,0,0,0,0,0,9,1"
"201401QK50230,2,3,1,1,43,7,3,0,0,0,0,0,19,1"
"201401QK50230,3,1,1,2,27,6,3,0,0,0,0,0,19,1"
"201401QK50231,1,1,1,1,30,6,3,0,0,0,0,0,3,1"
"201401QK50231,3,2,1,1,43,7,3,0,0,0,0,0,9,1"
"201401QK50232,1,1,3,2,29,6,3,1,1,0,0,2,0,1"
"201401QK50234,2,1,2,1,13,3,3,0,0,1,0,0,9,1"
"201401QK50235,1,1,1,1,23,5,3,0,0,0,0,0,9,1"
"201401QK50235,1,2,2,2,24,5,3,0,0,2,0,0,9,1"
"201401QK50236,1,1,1,2,28,6,3,0,0,0,0,0,1,1"
"201401QK50237,2,1,1,1,43,7,3,0,0,0,0,0,1,1"
"201401QK50238,1,1,2,2,-1,-1,3,0,0,1,0,0,9,-1"
"201401QK50239,1,1,1,1,30,6,3,0,0,0,0,0,9,-1"
"201401QK50239,1,3,2,1,-1,-1,3,0,0,1,0,0,9,-1"
"201401QK50239,2,2,1,1,39,7,3,0,0,0,0,0,9,1"
"201401QK50240,1,1,1,1,24,5,3,0,0,0,0,0,5,-1"
"201401QK50241,1,1,1,2,27,6,3,0,0,0,0,0,1,1"
"201401QK50242,1,1,2,1,62,9,3,0,0,0,4,0,11,1"
"201401QK50243,2,1,1,2,36,7,3,0,0,0,0,0,2,1"
"201401QK50245,1,1,3,2,49,8,3,1,3,0,0,2,0,1"
"201401QK50246,1,1,2,2,56,9,3,0,0,1,0,0,9,-1"
"201401QK50246,2,2,2,1,13,3,3,0,0,1,0,0,9,-1"
"201401QK50247,1,1,3,2,37,7,3,1,3,0,0,2,0,1"
"201401QK50248,1,1,2,2,24,5,2,0,0,0,3,0,11,1"
"201401QK50249,1,1,1,1,39,7,3,0,0,0,0,0,9,-1"
"201401QK50250,1,1,3,1,34,6,3,9,9,0,0,2,0,1"
"201401QK50251,1,1,3,2,89,11,3,5,1,0,0,2,0,1"
"201401QK50252,1,1,1,1,37,7,3,0,0,0,0,0,3,1"
"201401QK50252,1,2,3,1,37,7,3,4,1,0,0,2,0,1"
"201401QK50255,2,1,2,2,17,4,3,0,0,2,0,0,9,1"
"201401QK50257,1,1,1,1,25,5,3,0,0,0,0,0,3,1"
"201401QK50259,2,1,1,1,28,6,3,0,0,0,0,0,9,-1"
"201401QK50260,1,1,1,1,41,7,3,0,0,0,0,0,1,1"
"201401QK50261,1,1,1,1,44,7,3,0,0,0,0,0,3,-1"
"201401QK50264,2,1,1,1,50,8,3,0,0,0,0,0,1,1"
"201401QK50265,1,1,1,1,28,6,3,0,0,0,0,0,1,1"
"201401QK50266,1,1,3,1,16,4,3,9,9,0,0,2,0,1"
"201401QK50268,1,1,1,1,46,8,3,0,0,0,0,0,9,1"
"201401QK50269,1,1,1,1,39,7,3,0,0,0,0,0,9,1"
"201401QK50270,1,1,1,2,43,7,3,0,0,0,0,0,9,1"
"201401QK50270,2,2,1,1,57,9,3,0,0,0,0,0,9,1"
"201401QK50271,1,1,2,2,14,3,3,0,0,0,3,0,11,1"
"201401QK50272,1,1,1,2,33,6,3,0,0,0,0,0,9,1"
"201401QK50272,1,2,2,2,10,2,3,0,0,1,0,0,9,1"
"201401QK50272,1,3,2,2,8,2,3,0,0,2,0,0,9,1"
"201401QK50272,1,4,2,1,4,1,3,0,0,2,0,0,9,1"
"201401QK50273,1,1,1,1,42,7,3,0,0,0,0,0,5,1"
"201401QK50274,1,1,1,1,52,8,3,0,0,0,0,0,5,1"
"201401QK50276,1,1,1,1,44,7,3,0,0,0,0,0,1,1"
"201401QK50277,1,1,3,2,65,9,3,5,3,0,0,2,0,-1"
"201401QK50278,2,1,1,1,26,6,3,0,0,0,0,0,2,1"
"201401QK50279,1,1,1,1,40,7,3,0,0,0,0,0,4,1"
"201401QK50280,1,1,1,1,37,7,3,0,0,0,0,0,9,1"
"201401QK50281,1,2,1,1,41,7,3,0,0,0,0,0,9,1"
"201401QK50281,2,1,1,2,48,8,3,0,0,0,0,0,9,1"
"201401QK50282,1,1,3,1,40,7,3,1,1,0,0,2,0,1"
"201401QK50283,1,1,3,2,80,11,3,5,1,0,0,2,0,1"
"201401QK50284,1,1,1,1,45,7,3,0,0,0,0,0,3,1"
"201401QK50285,1,1,1,2,67,10,3,0,0,0,0,0,9,1"
"201401QK50286,1,1,2,2,19,4,3,0,0,1,0,0,9,1"
"201401QK50287,1,1,1,1,44,7,3,0,0,0,0,0,3,1"
"201401QK50288,1,1,3,2,8,2,3,5,3,0,0,2,0,-1"
"201401QK50289,1,1,3,1,36,7,3,1,1,0,0,2,0,-1"
"201401QK50290,1,1,3,1,47,8,2,5,2,0,0,2,0,1"
"201401QK50291,1,1,1,1,34,6,3,0,0,0,0,0,9,1"
"201401QK50291,2,2,1,2,37,7,3,0,0,0,0,0,9,1"
"201401QK50292,1,1,3,2,39,7,3,5,3,0,0,2,0,1"
"201401QK50293,1,1,1,2,29,6,3,0,0,0,0,0,9,-1"
"201401QK50294,1,1,2,1,29,6,3,0,0,0,4,0,11,-1"
"201401QK50295,1,1,1,1,33,6,3,0,0,0,0,0,9,1"
"201401QK50296,2,1,1,1,-1,-1,3,0,0,0,0,0,1,1"
"201401QK50297,1,1,3,1,30,6,3,9,5,0,0,2,0,1"
"201401QK50299,1,1,3,2,67,10,3,9,8,0,0,2,0,1"
"201401QK50300,1,1,3,2,26,6,2,10,1,0,0,2,0,1"
"201401QK50301,1,1,1,2,41,7,3,0,0,0,0,0,9,1"
"201401QK50303,1,1,3,1,28,6,3,6,9,0,0,2,0,1"
"201401QK50304,3,1,1,2,50,8,3,0,0,0,0,0,9,1"
"201401QK50305,1,1,1,1,93,11,3,0,0,0,0,0,9,1"
"201401QK50306,2,1,1,1,26,6,3,0,0,0,0,0,9,-1"
"201401QK50306,2,2,2,1,6,2,3,0,0,2,0,0,9,1"
"201401QK50307,1,1,1,2,26,6,3,0,0,0,0,0,9,1"
"201401QK50308,1,1,1,1,31,6,3,0,0,0,0,0,1,1"
"201401QK50309,1,1,3,1,4,1,3,9,6,0,0,2,0,1"
"201401QK50311,1,1,1,2,33,6,3,0,0,0,0,0,9,3"
"201401QK50312,1,1,3,1,-1,-1,3,5,2,0,0,2,0,1"
"201401QK50313,1,1,1,1,46,8,2,0,0,0,0,0,8,1"
"201401QK50314,1,1,1,2,29,6,3,0,0,0,0,0,9,1"
"201401QK50316,2,1,1,1,59,9,2,0,0,0,0,0,1,1"
"201401QK50317,2,1,2,2,30,6,3,0,0,1,0,0,9,1"
"201401QK50318,1,1,3,2,16,4,3,5,1,0,0,2,0,1"
"201401QK50318,1,2,3,2,16,4,3,5,1,0,0,2,0,-1"
"201401QK50320,1,1,2,1,-1,-1,3,0,0,0,3,0,11,-1"
"201401QK50321,2,1,1,1,19,4,3,0,0,0,0,0,3,1"
"201401QK50322,1,1,2,2,25,5,3,0,0,1,0,0,9,1"
"201401QK50323,1,1,1,1,59,9,3,0,0,0,0,0,9,1"
"201401QK50324,1,1,1,1,43,7,3,0,0,0,0,0,9,1"
"201401QK50324,1,2,2,1,22,5,3,0,0,1,0,0,9,1"
"201401QK50327,2,1,1,1,39,7,3,0,0,0,0,0,4,1"
"201401QK50331,1,1,1,1,38,7,3,0,0,0,0,0,9,1"
"201401QK50332,1,1,1,1,40,7,3,0,0,0,0,0,9,1"
"201401QK50333,1,1,1,1,26,6,3,0,0,0,0,0,3,1"
"201401QK50334,1,1,3,1,69,10,3,1,1,0,0,2,0,1"
"201401QK50335,1,1,3,1,77,11,3,4,1,0,0,2,0,-1"
"201401QK50336,1,1,1,1,24,5,3,0,0,0,0,0,9,1"
"201401QK50337,1,1,1,1,66,10,3,0,0,0,0,0,9,1"
"201401QK50338,2,1,1,1,46,8,3,0,0,0,0,0,1,-1"
"201401QK50339,1,1,3,2,43,7,3,5,1,0,0,2,0,1"
"201401QK50340,1,1,1,1,21,5,3,0,0,0,0,0,9,1"
"201401QK50343,1,1,1,1,38,7,3,0,0,0,0,0,11,1"
"201401QK50343,2,2,1,1,30,6,3,0,0,0,0,0,9,1"
"201401QK50345,2,1,1,2,-1,-1,3,0,0,0,0,0,19,-1"
"201401QK50346,1,1,3,1,5,1,3,6,9,0,0,2,0,1"
"201401QK50347,1,1,3,1,12,3,3,6,9,0,0,2,0,1"
"201401QK50348,1,1,1,2,18,4,3,0,0,0,0,0,9,1"
"201401QK50348,2,2,2,1,32,6,3,0,0,2,0,0,9,1"
"201401QK50349,1,1,1,2,29,6,3,0,0,0,0,0,9,1"
"201401QK50350,1,1,3,2,25,5,3,6,9,0,0,2,0,1"
"201401QK50351,2,1,1,1,29,6,3,0,0,0,0,0,1,1"
"201401QK50352,1,1,1,2,49,8,3,0,0,0,0,0,9,1"
"201401QK50352,1,2,2,2,24,5,3,0,0,1,0,0,9,1"
"201401QK50353,1,1,1,2,36,7,3,0,0,0,0,0,9,-1"
"201401QK50354,1,1,3,1,67,10,2,5,1,0,0,2,0,1"
"201401QK50355,2,1,1,1,18,4,2,0,0,0,0,0,2,1"
"201401QK50356,2,1,1,1,29,6,3,0,0,0,0,0,2,1"
"201401QK50357,1,1,2,1,2,1,3,0,0,0,4,0,11,1"
"201401QK50357,1,2,2,2,59,9,3,0,0,0,3,0,11,-1"
"201401QK50358,1,1,1,1,26,6,3,0,0,0,0,0,9,1"
"201401QK50358,2,2,1,1,44,7,3,0,0,0,0,0,1,1"
"201401QK50361,1,1,1,2,22,5,3,0,0,0,0,0,1,1"
"201401QK50362,1,1,1,2,24,5,3,0,0,0,0,0,9,1"
"201401QK50363,1,1,1,1,22,5,3,0,0,0,0,0,3,1"
"201401QK50364,2,1,1,1,36,7,3,0,0,0,0,0,19,1"
"201401QK50365,2,1,1,1,47,8,3,0,0,0,0,0,4,1"
"201401QK50367,1,1,1,1,23,5,3,0,0,0,0,0,3,1"
"201401QK50368,2,1,1,2,22,5,3,0,0,0,0,0,9,1"
"201401QK50369,2,1,1,1,27,6,3,0,0,0,0,0,3,1"
"201401QK50370,2,1,1,1,-1,-1,3,0,0,0,0,0,3,1"
"201401QK50371,2,1,1,1,38,7,3,0,0,0,0,0,1,-1"
"201401QK50372,1,1,3,2,-1,-1,3,7,9,0,0,2,0,-1"
"201401QK50373,1,1,3,2,25,5,3,5,3,0,0,2,0,1"
"201401QK50374,1,1,3,1,37,7,3,5,1,0,0,2,0,1"
"201401QK50375,1,1,1,1,46,8,3,0,0,0,0,0,9,1"
"201401QK50375,1,2,2,1,59,9,3,0,0,1,0,0,9,1"
"201401QK50375,1,3,2,1,30,6,3,0,0,2,0,0,9,1"
"201401QK50376,1,1,3,1,30,6,3,5,3,0,0,2,0,1"
"201401QK50377,1,1,1,1,41,7,3,0,0,0,0,0,8,1"
"201401QK50378,1,1,1,1,41,7,3,0,0,0,0,0,5,1"
"201401QK50379,1,1,1,1,31,6,3,0,0,0,0,0,1,1"
"201401QK50380,2,1,1,2,39,7,3,0,0,0,0,0,5,1"
