"Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type"
"201305AA03477,2,1,1,2,5,3,0,0,0,0,0,9,1"
"201305AA03483,1,1,1,1,6,3,0,0,0,0,0,9,-1"
"201305AA03487,1,1,2,1,1,3,0,0,2,0,0,9,1"
"201305AA03490,2,1,1,1,3,2,0,0,0,0,0,1,1"
"201305AA03492,1,1,3,1,11,3,9,9,0,0,0,0,1"
"201305AA03499,2,1,1,2,6,3,0,0,0,0,0,9,1"
"201305AA03504,2,1,1,1,9,2,0,0,0,0,0,1,1"
"201305AA03510,2,1,1,1,8,3,0,0,0,0,0,9,1"
"201305AA03510,2,2,2,2,7,3,0,0,1,0,0,9,1"
"201305AA03515,2,1,1,1,9,2,0,0,0,0,0,3,-1"
"201305AA03516,1,1,3,1,5,2,1,3,0,0,0,0,1"
"201305AA03520,1,1,1,1,8,1,0,0,0,0,0,9,1"
"201305AA03527,1,1,1,1,7,3,0,0,0,0,0,19,1"
"201305AA03530,1,1,1,2,4,3,0,0,0,0,0,9,1"
"201305AA03532,1,1,2,1,6,3,0,0,0,3,0,11,1"
"201305AA03535,1,1,1,1,7,3,0,0,0,0,0,5,1"
"201305AA03543,1,1,3,2,7,3,6,9,0,0,0,0,1"
"201305AA03564,1,1,1,1,6,3,0,0,0,0,0,1,1"
"201305AA03569,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201305AA03569,1,3,2,2,3,3,0,0,1,0,0,9,1"
"201305AA03569,2,2,1,1,8,3,0,0,0,0,0,9,1"
"201305AA03575,1,1,3,1,1,3,5,3,0,0,0,0,1"
"201305AA03576,1,1,1,1,4,2,0,0,0,0,0,3,3"
"201305AA03583,2,1,2,1,4,3,0,0,1,0,0,9,1"
"201305AA03593,2,1,1,1,8,3,0,0,0,0,0,9,1"
"201305AA03593,2,2,2,1,10,3,0,0,1,0,0,9,1"
"201305AA03597,2,1,1,1,5,3,0,0,0,0,0,1,1"
"201305AA03603,2,1,1,1,8,3,0,0,0,0,0,9,1"
"201305AA03607,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201305AA03633,1,1,3,1,8,2,10,9,0,0,0,0,3"
"201305AA03634,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201305AA03634,2,2,1,1,7,3,0,0,0,0,0,9,1"
"201305AA03645,1,1,3,2,2,2,5,1,0,0,0,0,1"
"201305AA03646,1,1,3,2,11,2,6,9,0,0,0,0,1"
"201305AA03658,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201305AA03672,2,1,1,2,6,3,0,0,0,0,0,9,1"
"201305AA03672,2,2,2,2,4,3,0,0,1,0,0,9,1"
"201305AA03677,1,1,1,2,9,3,0,0,0,0,0,9,1"
"201305AA03678,1,1,3,2,2,3,6,9,0,0,0,0,1"
"201305AA03679,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201305AA03684,2,1,2,2,5,2,0,0,0,0,0,3,1"
"201305AA03686,1,1,3,1,3,3,1,1,0,0,0,0,1"
"201305AA03689,1,1,1,2,8,3,0,0,0,0,0,9,1"
"201305AA03691,2,1,1,2,4,2,0,0,0,0,0,1,1"
"201305AA03718,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201305AA03725,2,1,1,2,6,3,0,0,0,0,0,9,1"
"201305AA03741,2,1,1,1,5,3,0,0,0,0,0,1,1"
"201305AA03746,1,1,3,2,2,3,7,3,0,0,0,0,1"
"201305AA03757,1,1,3,2,1,3,5,4,0,0,0,0,1"
"201305AA03771,2,1,1,1,7,2,0,0,0,0,0,1,1"
"201305AA03794,1,1,3,1,2,3,5,2,0,0,0,0,1"
"201305AA03797,1,1,1,1,11,3,0,0,0,0,0,9,1"
"201305AA03797,2,2,1,2,8,3,0,0,0,0,0,9,1"
"201305AA03797,2,3,2,1,4,3,0,0,1,0,0,9,1"
"201305AA03803,2,1,2,1,6,3,0,0,1,0,0,9,-1"
"201305AA03803,2,2,2,2,8,3,0,0,2,0,0,9,1"
"201305AA03803,2,3,2,2,2,3,0,0,2,0,0,9,-1"
"201305AA03803,2,4,2,1,1,3,0,0,2,0,0,9,-1"
"201305AA03803,2,5,2,1,1,3,0,0,2,0,0,9,-1"
"201305AA03804,1,1,1,2,9,3,0,0,0,0,0,9,1"
"201305AA03804,2,2,1,2,6,3,0,0,0,0,0,9,1"
"201305AA03812,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201305AA03812,1,2,2,2,4,3,0,0,2,0,0,9,1"
"201305AA03812,1,3,2,1,5,3,0,0,1,0,0,9,1"
"201305AA03835,1,1,1,1,1,3,0,0,0,0,0,1,-1"
"201305AA03841,2,1,1,1,5,3,0,0,0,0,0,1,1"
"201305AA03850,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201305AA03855,2,1,1,1,8,3,0,0,0,0,0,19,1"
"201305AA03858,1,1,3,1,7,3,5,3,0,0,0,0,1"
"201305AA03871,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201305AA03880,1,1,2,2,11,3,0,0,0,1,0,11,1"
"201305AA03900,1,2,1,2,5,2,0,0,0,0,0,9,1"
"201305AA03900,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201305AA03914,2,1,1,1,6,3,0,0,0,0,0,3,1"
"201305AA03922,1,1,1,1,10,3,0,0,0,0,0,9,1"
"201305AA03922,1,3,2,2,10,3,0,0,1,0,0,9,1"
"201305AA03922,2,2,1,1,7,3,0,0,0,0,0,9,1"
"201305AA03946,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201305AA03967,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201305AA03970,1,1,1,1,5,2,0,0,0,0,0,3,1"
"201305AA03982,1,1,1,1,10,3,0,0,0,0,0,19,1"
"201305AA03995,1,1,2,1,1,3,0,0,0,3,0,11,1"
"201305AA03999,2,1,1,1,11,3,0,0,0,0,0,19,1"
"201305AA04000,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201305AA04017,1,1,3,2,5,2,4,3,0,0,0,0,1"
"201305AA04017,1,2,3,2,5,2,4,3,0,0,0,0,1"
"201305AA04021,2,1,1,1,9,3,0,0,0,0,0,5,1"
"201305AA04035,1,1,1,2,7,3,0,0,0,0,0,1,1"
"201305AA04039,2,1,1,1,8,2,0,0,0,0,0,9,1"
"201305AA04048,1,1,3,2,2,3,9,5,0,0,0,0,1"
"201305AA04058,1,1,3,2,2,3,5,1,0,0,0,0,1"
"201305AA04062,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201305AA04064,2,1,1,1,8,3,0,0,0,0,0,11,1"
"201305AA04068,1,1,1,2,8,3,0,0,0,0,0,9,1"
"201305AA04073,2,1,1,1,8,3,0,0,0,0,0,1,1"
"201305AA04087,3,1,1,1,8,3,0,0,0,0,0,9,1"
"201305AA04115,2,1,1,1,6,2,0,0,0,0,0,5,1"
"201305AA04121,1,2,1,1,11,3,0,0,0,0,0,9,1"
"201305AA04121,2,1,1,1,11,3,0,0,0,0,0,9,1"
"201305AA04127,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201305AA04127,1,2,2,1,2,3,0,0,2,0,0,9,1"
"201305AA04136,2,1,1,2,5,3,0,0,0,0,0,9,1"
"201305AA04136,2,2,2,2,3,3,0,0,2,0,0,9,-1"
"201305AA04136,2,3,2,2,2,3,0,0,1,0,0,9,1"
"201305AA04138,1,1,1,1,6,2,0,0,0,0,0,3,1"
"201305AA04140,1,1,1,1,3,3,0,0,0,0,0,1,1"
"201305AA04156,2,1,1,1,6,3,0,0,0,0,0,19,1"
"201305AA04163,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201305AA04189,2,1,1,1,10,2,0,0,0,0,0,1,1"
"201305AA04199,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201305AA04208,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201305AA04208,2,2,2,2,6,3,0,0,1,0,0,9,1"
"201305AA04209,1,1,1,1,6,2,0,0,0,0,0,1,-1"
"201305AA04210,2,1,1,1,8,3,0,0,0,0,0,1,1"
"201305AA04213,1,1,1,2,4,3,0,0,0,0,0,9,1"
"201305AA04214,2,1,1,1,9,3,0,0,0,0,0,9,1"
"201305AA04222,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201305AA04230,1,1,3,1,7,3,8,5,0,0,0,0,-1"
"201305AA04233,1,1,1,1,4,3,0,0,0,0,0,3,1"
"201305AA04234,1,1,1,1,4,3,0,0,0,0,0,4,1"
"201305AA04239,1,2,2,2,9,3,0,0,2,0,0,9,1"
"201305AA04239,2,1,1,1,10,2,0,0,0,0,0,9,-1"
"201305AA04264,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201305AA04264,2,2,1,2,7,3,0,0,0,0,0,9,1"
"201305AA04266,1,1,1,1,5,3,0,0,0,0,0,3,1"
"201305AA04266,1,2,3,1,5,2,5,1,0,0,0,0,1"
"201305AA04275,1,1,3,2,2,3,5,4,0,0,0,0,1"
"201305AA04277,1,1,3,2,7,3,9,7,0,0,0,0,-1"
"201305AA04278,1,1,3,1,10,3,5,1,0,0,0,0,1"
"201305AA04285,1,1,3,1,6,3,9,5,0,0,0,0,2"
"201305AA04289,2,1,1,1,6,2,0,0,0,0,0,5,1"
"201305AA04297,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201305AA04297,1,2,2,2,6,3,0,0,1,0,0,9,1"
"201305AA04297,2,3,2,1,8,3,0,0,1,0,0,9,1"
"201305AA04298,2,1,1,2,5,3,0,0,0,0,0,9,-1"
"201305AA04302,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201305AA04316,1,1,1,2,2,3,0,0,0,0,0,1,1"
"201305AA04323,1,1,3,1,5,3,5,9,0,0,0,0,1"
"201305AA04325,1,1,1,1,11,2,0,0,0,0,0,1,1"
"201305AA04331,2,1,1,1,6,2,0,0,0,0,0,1,1"
"201305AA04344,2,1,1,1,5,2,0,0,0,0,0,2,1"
"201305AA04345,1,1,2,2,6,3,0,0,1,0,0,9,1"
"201305AA04351,1,1,3,1,3,3,5,1,0,0,0,0,1"
"201305AA04385,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201305AA04385,2,2,1,2,10,3,0,0,0,0,0,9,1"
"201305AA04402,1,1,2,2,6,3,0,0,1,0,0,9,1"
"201305AA04407,1,1,1,2,10,3,0,0,0,0,0,9,1"
"201305AA04419,1,1,3,1,11,3,9,5,0,0,0,0,1"
"201305AA04440,1,1,1,1,4,3,0,0,0,0,0,3,1"
"201305AA04473,1,1,3,2,11,3,6,5,0,0,0,0,-1"
"201305AA04479,2,1,1,1,8,3,0,0,0,0,0,9,1"
"201305AA04481,2,1,1,2,8,3,0,0,0,0,0,9,1"
"201305AA04481,2,2,2,1,5,3,0,0,2,0,0,9,-1"
"201305AA04481,2,3,2,1,9,3,0,0,2,0,0,9,1"
"201305AA04481,2,4,2,2,5,3,0,0,2,0,0,9,1"
"201305AA04481,2,5,2,2,8,3,0,0,1,0,0,9,1"
"201305AA04485,1,1,3,2,4,3,10,1,0,0,0,0,1"
"201305AA04516,1,1,1,1,-1,2,0,0,0,0,0,9,1"
"201305AA04516,2,2,1,1,8,3,0,0,0,0,0,9,1"
"201305AA04521,1,1,1,1,5,3,0,0,0,0,0,1,-1"
"201305AA04521,1,2,3,2,9,3,5,3,0,0,0,0,1"
"201305AA04522,2,1,1,1,8,3,0,0,0,0,0,1,1"
"201305AA04526,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201305AA04542,1,1,2,1,5,3,0,0,0,0,0,90,-1"
"201305AA04549,2,1,1,2,8,3,0,0,0,0,0,9,1"
"201305AA04553,1,1,1,1,8,2,0,0,0,0,0,3,1"
"201305AA04553,2,2,1,1,7,3,0,0,0,0,0,9,1"
"201305AA04553,2,3,2,1,2,3,0,0,1,0,0,9,1"
"201305AA04557,1,5,2,2,8,3,0,0,2,0,0,9,1"
"201305AA04557,2,1,1,2,6,2,0,0,0,0,0,9,-1"
"201305AA04557,2,2,2,1,2,3,0,0,2,0,0,9,1"
"201305AA04557,2,3,2,1,1,3,0,0,2,0,0,9,1"
"201305AA04557,2,4,2,2,3,3,0,0,2,0,0,9,-1"
"201305AA04558,2,1,1,2,8,3,0,0,0,0,0,9,1"
"201305AA04567,2,1,1,1,7,2,0,0,0,0,0,1,1"
"201305AA04573,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201305AA04573,1,2,2,2,7,3,0,0,1,0,0,9,1"
"201305AA04573,1,3,2,1,3,3,0,0,2,0,0,9,1"
"201305AA04593,2,1,1,1,6,3,0,0,0,0,0,3,-1"
"201305AA04601,1,1,1,1,5,3,0,0,0,0,0,3,1"
"201305AA04606,1,1,1,2,11,2,0,0,0,0,0,9,1"
"201305AA04609,2,1,1,1,5,3,0,0,0,0,0,9,1"
"201305AA04650,1,1,3,2,8,3,6,9,0,0,0,0,1"
"201305AA04659,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201305AA04659,2,2,2,1,4,3,0,0,1,0,0,9,1"
"201305AA04672,2,1,1,1,8,3,0,0,0,0,0,1,1"
"201305AA04686,2,1,2,2,6,3,0,0,1,0,0,9,1"
"201305AA04686,2,2,1,1,6,3,0,0,0,0,0,9,1"
"201305AA04688,1,1,1,2,6,3,0,0,0,0,0,9,2"
"201305AA04688,2,2,3,1,8,2,6,9,0,0,0,0,1"
"201305AA04688,2,3,3,1,5,3,6,9,0,0,0,0,1"
"201305AA04695,1,1,3,1,4,3,5,3,0,0,0,0,1"
"201305AA04696,2,1,1,1,5,3,0,0,0,0,0,9,-1"
"201305AA04709,2,1,1,1,5,3,0,0,0,0,0,5,1"
"201305AA04723,1,1,3,1,5,1,5,1,0,0,0,0,1"
"201305AA04725,1,1,1,2,1,2,0,0,0,0,0,1,1"
"201305AA04726,1,1,3,2,10,3,1,2,0,0,0,0,1"
"201305AA04736,1,1,1,2,11,3,0,0,0,0,0,9,1"
"201305AA04742,1,2,2,2,11,3,0,0,2,0,0,9,1"
"201305AA04742,1,3,2,2,9,3,0,0,2,0,0,9,1"
"201305AA04742,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201305AA04745,2,1,1,1,4,3,0,0,0,0,0,1,1"
"201305AA04746,2,1,2,1,9,3,0,0,0,3,0,10,-1"
"201305AA04751,1,1,2,1,4,3,0,0,0,0,0,19,1"
"201305AA04770,1,1,1,2,9,3,0,0,0,0,0,9,1"
"201305AA04770,2,2,1,2,8,3,0,0,0,0,0,9,1"
"201305AA04778,2,1,1,1,9,3,0,0,0,0,0,9,1"
"201305AA04801,1,2,2,1,5,3,0,0,1,0,0,9,1"
"201305AA04801,2,1,1,1,9,3,0,0,0,0,0,9,1"
"201305AA04810,2,1,1,1,5,2,0,0,0,0,0,3,1"
"201305AA04811,1,1,2,2,11,2,0,0,0,1,0,11,1"
"201305AA04819,2,1,1,1,5,3,0,0,0,0,0,1,1"
"201305AA04823,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201305AA04823,1,2,2,2,1,3,0,0,2,0,0,9,1"
"201305AA04829,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201305AA04834,1,1,3,1,7,2,4,4,0,0,0,0,-1"
"201305AA04836,1,1,1,2,9,3,0,0,0,0,0,9,1"
"201305AA04836,1,2,2,2,11,3,0,0,1,0,0,9,1"
"201305AA04841,1,1,3,1,3,2,4,2,0,0,0,0,1"
"201305AA04842,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201305AA04842,2,2,2,2,6,3,0,0,1,0,0,9,1"
"201305AA04858,2,1,1,1,10,3,0,0,0,0,0,9,1"
"201305AA04858,2,2,2,2,9,3,0,0,1,0,0,9,1"
"201305AA04865,2,1,1,1,7,3,0,0,0,0,0,3,1"
"201305AA04881,1,1,3,1,11,3,9,7,0,0,0,0,1"
"201305AA04886,2,1,2,1,8,3,0,0,1,0,0,9,1"
"201305AA04896,2,1,2,2,6,3,0,0,0,4,0,11,1"
"201305AA04896,2,2,2,1,6,3,0,0,0,3,0,11,1"
"201305AA04896,2,3,2,1,6,3,0,0,0,4,0,11,1"
"201305AA04896,2,4,2,2,7,3,0,0,0,4,0,11,1"
"201305AA04897,1,1,1,2,4,2,0,0,0,0,0,3,1"
"201305AA04904,1,1,3,2,3,3,1,3,0,0,0,0,1"
"201305AA04908,1,1,3,2,11,3,5,1,0,0,0,0,1"
"201305AA04909,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201305AA04909,3,2,1,1,4,3,0,0,0,0,0,9,1"
"201305AA04917,1,1,1,2,6,3,0,0,0,0,0,1,1"
"201305AA04935,1,1,3,1,3,2,5,4,0,0,0,0,1"
"201305AA04944,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201305AA04944,2,2,2,2,10,3,0,0,1,0,0,9,1"
"201305AA04953,1,1,1,1,5,3,0,0,0,0,0,9,1"
"201305AA04953,1,2,2,2,4,3,0,0,1,0,0,9,1"
"201305AA04954,2,1,1,1,7,3,0,0,0,0,0,19,-1"
"201305AA04954,3,2,1,1,8,3,0,0,0,0,0,9,3"
"201305AA04975,2,1,1,1,6,3,0,0,0,0,0,1,1"
"201305AA04976,1,1,3,2,6,2,1,3,0,0,0,0,-1"
"201305AA04984,1,1,3,1,4,3,5,3,0,0,0,0,1"
"201305AA04987,2,1,1,1,4,2,0,0,0,0,0,3,1"
"201305AA04989,1,1,1,1,4,3,0,0,0,0,0,9,1"
"201305AA05003,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201305AA05003,2,2,1,1,10,3,0,0,0,0,0,9,1"
"201305AA05005,2,1,3,1,6,3,9,5,0,0,0,0,1"
"201305AA05006,2,1,1,2,6,3,0,0,0,0,0,9,1"
"201305AA05021,1,1,3,2,5,3,10,8,0,0,0,0,1"
"201305AA05024,1,1,1,1,7,3,0,0,0,0,0,9,1"
"201305AA05024,1,2,2,2,2,3,0,0,1,0,0,9,1"
"201305AA05026,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201305AA05028,1,1,1,2,11,3,0,0,0,0,0,9,1"
"201305AA05029,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201305AA05029,2,2,1,2,4,3,0,0,0,0,0,9,1"
"201305AA05031,1,1,1,2,9,2,0,0,0,0,0,9,1"
"201305AA05031,1,2,2,1,2,3,0,0,1,0,0,9,1"
"201305AA05031,1,3,2,2,1,3,0,0,2,0,0,9,1"
"201305AA05034,2,1,2,2,5,3,0,0,2,0,0,9,1"
"201305AA05040,2,1,1,1,6,3,0,0,0,0,0,3,1"
"201305AA05063,1,1,2,2,9,3,0,0,1,0,0,9,1"
"201305AA05084,1,1,3,2,8,3,5,1,0,0,0,0,-1"
"201305AA05105,1,1,1,2,6,3,0,0,0,0,0,19,1"
"201305AA05105,2,2,1,1,6,2,0,0,0,0,0,3,1"
"201305AA05120,2,1,1,2,6,3,0,0,0,0,0,9,1"
"201305AA05123,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201305AA05148,2,1,1,1,8,3,0,0,0,0,0,1,1"
"201305AA05149,1,1,1,1,6,3,0,0,0,0,0,9,1"
"201305AA05159,2,1,1,1,5,2,0,0,0,0,0,1,1"
"201305AA05181,2,1,1,1,5,3,0,0,0,0,0,3,1"
"201305AA05187,1,1,3,2,6,3,10,5,0,0,0,0,1"
"201305AA05190,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201305AA05190,3,2,1,1,6,3,0,0,0,0,0,9,1"
"201305AA05195,2,1,1,1,5,3,0,0,0,0,0,3,1"
"201305AA05240,2,1,1,1,8,2,0,0,0,0,0,3,1"
"201305AA05264,1,1,3,1,6,3,5,1,0,0,0,0,1"
"201305AA05266,2,1,1,1,4,3,0,0,0,0,0,2,1"
"201305AA05287,2,1,1,1,9,3,0,0,0,0,0,1,1"
"201305AA05289,1,1,3,1,9,3,5,2,0,0,0,0,1"
"201305AA05295,2,1,1,2,9,3,0,0,0,0,0,9,1"
"201305AA05295,3,2,2,2,5,3,0,0,1,0,0,9,1"
"201305AA05301,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201305AA05301,1,2,2,2,3,3,0,0,1,0,0,9,1"
"201305AA05305,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201305AA05305,2,2,1,1,6,3,0,0,0,0,0,19,1"
"201305AA05308,1,1,1,1,6,2,0,0,0,0,0,1,3"
"201305AA05318,2,1,1,1,9,3,0,0,0,0,0,9,1"
"201305AA05318,3,2,2,2,2,3,0,0,1,0,0,9,2"
"201305AA05319,2,1,1,2,8,2,0,0,0,0,0,1,-1"
"201305AA05320,2,1,1,1,8,3,0,0,0,0,0,1,1"
"201305AA05323,1,1,3,2,11,2,5,9,0,0,0,0,-1"
"201305AA05346,2,1,1,1,6,3,0,0,0,0,0,9,-1"
"201305AA05347,1,1,3,2,6,2,5,1,0,0,0,0,1"
"201305AA05349,1,1,1,2,11,2,0,0,0,0,0,9,1"
"201305AA05366,1,1,1,2,5,3,0,0,0,0,0,9,1"
"201305AA05366,2,2,1,1,6,3,0,0,0,0,0,9,1"
"201305AA05366,2,3,2,1,2,3,0,0,2,0,0,9,-1"
"201305AA05384,1,1,3,2,3,3,5,3,0,0,0,0,-1"
"201305AA05390,1,1,1,1,7,2,0,0,0,0,0,1,1"
"201305AA05407,1,1,1,1,11,3,0,0,0,0,0,9,1"
"201305AA05407,1,2,2,2,11,3,0,0,1,0,0,9,1"
"201305AA05418,1,1,1,1,11,3,0,0,0,0,0,9,2"
"201305AA05418,2,2,1,2,8,3,0,0,0,0,0,9,1"
"201305AA05419,1,1,3,1,10,2,3,3,0,0,0,0,1"
"201305AA05426,1,1,3,2,11,3,1,1,0,0,0,0,1"
"201305AA05435,1,1,1,2,7,3,0,0,0,0,0,9,1"
"201305AA05449,2,1,1,2,7,3,0,0,0,0,0,9,1"
"201305AA05458,1,1,1,1,10,2,0,0,0,0,0,1,1"
"201305AA05463,1,1,1,1,4,3,0,0,0,0,0,2,-1"
"201305AA05471,1,1,3,1,8,3,4,3,0,0,0,0,1"
"201305AA05490,1,1,3,1,3,3,5,1,0,0,0,0,1"
"201305AA05503,2,1,1,2,7,3,0,0,0,0,0,9,-1"
"201305AA05503,3,2,1,2,8,3,0,0,0,0,0,9,1"
"201305AA05505,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201305AA05527,1,1,3,1,7,3,10,9,0,0,0,0,1"
"201305AA05532,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201305AA05532,2,2,2,1,8,3,0,0,1,0,0,9,-1"
"201305AA05532,2,3,2,1,8,3,0,0,2,0,0,9,1"
"201305AA05556,1,1,1,1,8,3,0,0,0,0,0,1,1"
"201305AA05559,1,1,1,1,7,3,0,0,0,0,0,1,1"
"201305AA05562,2,1,1,1,8,2,0,0,0,0,0,5,1"
"201305AA05583,1,1,1,1,8,2,0,0,0,0,0,1,1"
"201305AA05584,1,1,1,1,6,2,0,0,0,0,0,5,1"
"201305AA05587,1,1,3,1,4,2,5,2,0,0,0,0,1"
"201305AA05609,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201305AA05617,1,1,3,2,3,3,3,1,0,0,0,0,1"
"201305AA05620,1,1,3,1,2,3,1,1,0,0,0,0,1"
"201305AA05625,1,1,3,1,6,2,2,1,0,0,0,0,1"
"201305AA05629,1,1,3,1,3,3,5,3,0,0,0,0,1"
"201305AA05643,2,1,1,1,4,3,0,0,0,0,0,1,1"
"201305AA05652,2,1,1,1,8,2,0,0,0,0,0,3,1"
"201305AA05655,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201305AA05664,1,1,2,1,6,3,0,0,1,0,0,9,1"
"201305AA05667,2,1,1,1,6,3,0,0,0,0,0,3,1"
"201305AA05668,1,1,1,1,8,3,0,0,0,0,0,9,1"
"201305AA05677,1,1,2,2,3,3,0,0,1,0,0,9,1"
"201305AA05677,1,2,1,2,5,3,0,0,0,0,0,9,1"
"201305AA05702,1,1,3,2,3,3,5,3,0,0,0,0,1"
"201305AA05703,2,1,2,1,5,2,0,0,1,0,0,9,-1"
"201305AA05703,2,2,1,1,6,2,0,0,0,0,0,9,1"
"201305AA05711,2,1,1,1,7,3,0,0,0,0,0,1,1"
"201305AA05716,1,1,3,2,5,3,4,3,0,0,0,0,1"
"201305AA05739,1,1,3,1,2,2,1,1,0,0,0,0,1"
"201305AA05761,1,1,1,2,8,3,0,0,0,0,0,9,1"
"201305AA05765,2,1,1,1,6,3,0,0,0,0,0,9,1"
"201305AA05765,3,2,1,1,6,3,0,0,0,0,0,9,1"
"201305AA05784,2,1,1,1,9,3,0,0,0,0,0,9,1"
"201305AA05784,2,2,2,2,9,3,0,0,1,0,0,9,1"
"201305AA05791,2,1,1,1,11,3,0,0,0,0,0,9,1"
"201305AA05791,2,2,2,2,10,3,0,0,1,0,0,9,1"
"201305AA05811,1,1,1,1,5,2,0,0,0,0,0,9,1"
"201305AA05811,1,3,2,1,5,3,0,0,1,0,0,9,1"
"201305AA05811,2,2,1,1,9,3,0,0,0,0,0,9,1"
"201305AA05825,1,1,3,1,4,3,5,1,0,0,0,0,1"
"201305AA05839,2,1,1,1,8,3,0,0,0,0,0,8,1"
"201305AA05839,2,2,2,1,5,3,0,0,2,0,0,8,1"
"201305BB01004,1,1,3,1,2,3,5,4,0,0,0,0,1"
"201305BB01006,1,1,3,1,11,3,4,1,0,0,0,0,-1"
"201305BB01046,1,1,1,1,7,2,0,0,0,0,0,9,1"
"201305BB01059,1,1,1,2,9,3,0,0,0,0,0,9,1"
"201305BB01085,1,1,3,2,3,3,10,9,0,0,0,0,1"
"201305BB01087,2,1,1,1,4,3,0,0,0,0,0,9,1"
"201305BB01087,2,2,2,1,4,3,0,0,1,0,0,9,1"
"201305BB01087,2,3,2,1,4,3,0,0,2,0,0,9,1"
"201305BB01088,2,1,2,2,4,3,0,0,2,0,0,9,1"
"201305BB01090,3,1,1,2,6,3,0,0,0,0,0,9,1"
"201305BB01090,3,2,2,1,6,3,0,0,1,0,0,9,1"
"201305BB01094,1,1,1,2,6,3,0,0,0,0,0,9,1"
"201305BB01096,2,1,1,1,9,3,0,0,0,0,0,9,1"
"201305BB01099,2,1,1,2,9,2,0,0,0,0,0,1,1"
"201305BB01103,2,1,1,1,5,3,0,0,0,0,0,1,1"
"201305BB01112,2,1,2,1,5,3,0,0,2,0,0,9,1"
"201305BB01112,2,2,2,2,4,3,0,0,2,0,0,9,1"
"201305BB01112,2,3,1,2,7,3,0,0,0,0,0,9,1"
"201305BB01126,1,1,3,1,8,3,3,1,0,0,0,0,1"
"201305BB01142,1,1,3,2,8,3,5,1,0,0,0,0,1"
"201305BB01143,2,1,1,1,4,3,0,0,0,0,0,9,1"
"201305BB01143,2,2,2,1,4,3,0,0,1,0,0,9,1"
"201305BB01144,2,1,1,1,7,3,0,0,0,0,0,9,1"
"201305BB01145,2,1,1,2,6,3,0,0,0,0,0,1,1"
"201305BB01161,2,1,1,1,9,2,0,0,0,0,0,1,1"
"201305BB01190,1,1,1,2,4,3,0,0,0,0,0,9,1"
"201305BB01190,2,2,1,1,6,3,0,0,0,0,0,9,1"
"201305BB01190,3,3,1,1,6,3,0,0,0,0,0,9,1"
"201305BB01198,1,1,3,2,8,3,5,1,0,0,0,0,1"
"201305BB01204,2,1,1,1,4,3,0,0,0,0,0,1,1"
"201305BB01220,2,1,1,1,6,3,0,0,0,0,0,9,3"
"201305BB01254,1,1,1,1,11,3,0,0,0,0,0,9,1"
"201305BB01258,2,1,2,1,8,3,0,0,2,0,0,8,1"
"201305BB01258,2,2,1,1,7,3,0,0,0,0,0,8,1"
