AADFYear,CP,Road,RCat,S Ref Latitude,S Ref Longitude,bicycle_aadf,motorbike_aadf,car_aadf,bus_aadf,light_goods_vehicle_aadf,heavy_goods_vehicle_aadf
2013,77200,A129,PA,51.61146269,0.51159233,72,75,10070,77,2204,353
2013,77202,A129,PA,51.5997939,0.568712007,35,81,7682,120,2549,512
2013,77203,A1101,PA,52.67502607,0.145107827,3,59,6970,118,1703,935
2013,77204,A61,PA,53.09514974,-1.391128109,67,248,13514,178,1603,483
2013,77205,A5,TA,52.5776503,-1.536592137,33,89,17102,125,3542,1644
2013,77206,A5,TA,52.56347669,-1.4998610119999998,16,194,15693,31,2922,2374
2013,77207,A4260,PA,52.047501000000004,-1.33211603,81,132,15440,163,1953,420
2013,77208,A361,PA,52.05368783,-1.345149224,111,56,9512,60,1389,296
2013,77209,A422,PA,52.07105642,-1.364590996,7,51,3418,35,845,285
2013,77210,A422,PA,52.07213144,-1.315699932,2,145,26000,69,3468,1805
2013,77213,A6,PA,52.1463573,-0.482998129,4,83,11589,65,1994,637
2013,77214,A428,PA,52.14270342,-0.430512206,92,125,15347,226,1622,485
2013,77215,A603,PA,52.12486757,-0.434790929,77,152,9592,78,919,345
2013,77217,A6,PA,53.01693262,-1.48390373,78,79,10002,158,1474,279
2013,77218,A517,PA,53.02999333,-1.4900104809999999,12,83,3762,50,895,300
2013,77219,A609,PA,53.02436513,-1.457277131,41,111,5744,50,1322,157
2013,77220,A4421,PA,51.91590903,-1.143024711,1,67,9811,68,1690,584
2013,77223,A6001,PA,52.07225608,-0.24256989,105,40,9047,57,1380,223
2013,77225,A6001,PA,52.09280637,-0.270228444,48,22,9186,70,1489,256
2013,77226,A632,PA,53.22275153,-1.271294983,20,47,3532,82,670,80
2013,77227,A632,PA,53.23682718,-1.34222437,19,117,10732,125,1881,286
2013,77229,A16,PA,52.95900803,-0.028609667000000002,31,101,12823,37,2571,1332
2013,77230,A6075,PA,53.20543223,-0.991611696,59,101,5362,50,1332,447
2013,77231,A616,PA,53.19784538,-1.019633055,20,78,4830,55,444,193
2013,77232,A458,PA,52.528501799999994,-2.4067899759999998,5,64,5670,58,1334,485
2013,77234,A448,PA,52.33463801,-2.06746407,27,50,9507,97,1446,399
2013,77235,A38,PA,52.36134912,-2.046065345,23,157,20993,201,3370,1240
2013,77236,A5190,PA,52.68083703,-1.9274786480000001,142,88,11672,111,1874,275
2013,77238,A5121,PA,52.79061679,-1.671352225,41,147,17665,115,2226,1503
2013,77239,A511,PA,52.84438339,-1.674806983,17,50,7421,64,1233,321
2013,77240,A5121,PA,52.83172394,-1.6139716780000002,40,158,15435,153,3517,1518
2013,77241,A515,PA,53.25128206,-1.911533605,79,95,9296,158,1525,545
2013,77242,A53,PA,53.24950136,-1.938813476,15,38,4872,43,936,432
2013,77245,A6,PA,53.25666978,-1.904327594,21,71,10515,105,1710,484
2013,77246,A12,PA,52.06685604,1.273699179,0,208,29601,217,4341,1386
2013,77247,A140,PA,52.67458236,1.264817771,64,242,19752,123,3353,694
2013,77248,A4183,PA,51.67853,-1.27507574,706,100,7705,306,1020,85
2013,77249,A1060,PA,51.72003675,0.510366599,35,88,13898,383,2048,382
2013,77250,A1016,PA,51.73889253,0.46505932299999997,36,193,20303,258,2148,388
2013,77251,A141,PA,52.35020113,-0.19030769600000003,7,117,14205,50,2737,1119
2013,77252,A446,PA,52.52555846,-1.725804665,18,132,14709,108,3138,1630
2013,77253,A4097,PA,52.53860177,-1.729261989,11,65,9904,46,1729,1293
2013,77254,A453,PA,52.58314324,-1.7948115690000002,3,51,14525,92,1597,234
2013,77255,A454,PA,52.60239613,-1.868547345,22,30,7311,86,1163,304
2013,77256,A454,PA,52.60242515,-1.898077506,27,49,8278,62,1381,314
2013,77257,A34,PA,52.63375272,-2.009117884,39,111,9614,147,1706,366
2013,77259,A460,PA,52.64181181,-2.086853868,15,146,17553,126,3800,2450
2013,77260,A460,PA,52.64450916,-2.0862680559999998,16,162,19484,140,4218,2720
2013,77261,A449,PA,52.63638352,-2.125262121,125,265,26503,566,4069,979
2013,77264,A449,PA,52.55541805,-2.171048893,103,111,14618,283,2938,524
2013,77265,A449,PA,52.49876005,-2.185411674,33,59,10603,23,1759,275
2013,77266,A4101,PA,52.49671222,-2.172293616,247,63,4305,24,638,106
2013,77267,A458,PA,52.46164721,-2.175100088,18,84,10604,28,1450,143
2013,77268,A451,PA,52.43585668,-2.1676429930000003,6,131,8906,19,1289,249
2013,77269,A456,PA,52.42727914,-2.1249614390000002,26,127,22196,69,3939,780
2013,77270,A38,PA,52.39264141,-2.023467786,32,157,18094,120,2341,548
2013,77271,A34,PA,52.3953771,-1.815521915,50,114,23131,224,2489,267
2013,77272,A5190,PA,52.68778035,-1.9866427480000002,85,103,11662,43,2074,634
2013,77273,A5190,PA,52.68570821,-1.9644535840000001,18,142,12816,87,2045,582
2013,77274,A460,PA,52.75150331,-1.942177256,36,104,8569,113,1430,348
2013,77275,A460,PA,52.72859062,-1.9718228290000002,20,69,8967,65,2199,369
2013,77276,A34,PA,52.70566402,-2.038733171,117,107,9120,180,1391,500
2013,77277,A34,PA,52.6607217,-2.010602132,56,94,9320,188,1803,466
2013,77278,A522,PA,52.97984652,-1.986703563,59,74,6704,159,1023,306
2013,77279,A521,PA,52.99386964,-1.9865503580000001,11,34,3299,115,658,145
2013,77280,A522,PA,52.99216205,-1.9902753009999998,29,91,7043,34,1095,405
2013,77281,A521,PA,52.98128134,-2.031236028,13,49,6079,30,762,167
2013,77282,A619,PA,53.23147871,-1.4584079980000002,22,80,10433,98,2014,531
2013,77283,A632,PA,53.22013625,-1.454806804,29,41,7474,32,844,78
2013,77284,A619,PA,53.26929515,-1.345474874,21,58,10800,90,1417,525
2013,77285,A61,PA,53.15369111,-1.4134789190000001,27,147,10899,153,2570,418
2013,77286,A6175,PA,53.18546596,-1.369198727,20,69,7947,73,1744,414
2013,77287,A447,PA,52.72391462,-1.396753418,12,100,7910,62,1583,341
2013,77288,A511,PA,52.73256088,-1.382417234,15,128,15389,48,2799,1761
2013,77289,A511,PA,52.71964751,-1.354618298,3,66,7987,32,1627,1580
2013,77290,A6086,PA,52.48880353,-0.675965186,27,66,9756,5,1011,340
2013,77291,A427,PA,52.49730885,-0.6332846560000001,1,28,1923,39,408,99
2013,77292,A6116,PA,52.508623,-0.7122063259999999,64,54,7954,20,2003,894
2013,77293,A45,PA,52.26076495,-1.176540408,35,71,9087,49,1380,692
2013,77294,A429,PA,52.36716844,-1.5534831690000002,230,67,5210,158,525,90
2013,77295,A428,PA,52.3943735,-1.4209471919999999,247,72,8704,208,1366,210
2013,77296,A4600,PA,52.4346204,-1.4335111969999998,194,112,20738,211,2023,345
2013,77300,A447,PA,52.56013711,-1.365663939,15,93,10358,40,1519,538
2013,77301,A444,PA,52.53366071,-1.465702923,56,61,8047,49,1037,408
2013,77302,A514,PA,52.86390624,-1.4381879469999999,181,191,14767,207,1944,166
2013,77304,A6005,PA,52.90540218,-1.376989588,185,176,9010,240,1206,112
2013,77305,A6005,PA,52.90073905,-1.362189887,190,104,5207,73,778,107
2013,77306,A6,PA,52.96296724,-1.477102374,88,148,14125,170,1896,403
2013,77307,A4130,PA,51.61078157,-1.226043092,31,98,8485,48,1507,556
2013,77308,A4130,PA,51.61947768,-1.2358617490000001,45,74,5639,63,1040,359
2013,77309,A38,PA,52.27407138,-2.138745342,3,120,12842,35,1881,973
2013,77310,A442,PA,52.27934508,-2.1626536,26,84,8364,33,1699,802
2013,77312,A156,PA,53.38900348,-0.772254627,4,81,6803,56,1483,604
2013,77313,A159,PA,53.42720606,-0.746170632,10,133,4844,115,997,333
2013,77314,A57,PA,53.44455602,-1.9412447640000001,42,34,5909,86,908,99
2013,77315,A57,PA,53.44456614,-1.968043519,107,145,17390,262,3092,756
2013,77316,A52,PA,52.89757706,-0.604075586,17,148,6101,42,1218,571
2013,77317,A607,PA,52.92262305,-0.639713891,386,131,11941,150,1256,394
2013,77319,A449,PA,52.07139448,-2.334050042,19,54,6059,52,1085,115
2013,77320,A449,PA,52.13143205,-2.308203065,49,115,16353,189,2398,245
2013,77321,A608,PA,53.01797217,-1.315742595,74,91,13828,248,3004,363
2013,77322,A608,PA,53.01345698,-1.360529874,21,130,11493,93,2198,397
2013,77323,A6007,PA,53.00952885,-1.348962849,47,175,9275,81,1351,171
2013,77324,A4155,PA,51.53176096,-0.901135445,72,62,12272,126,2283,324
2013,77325,A4130,PA,51.54352432,-0.90907185,77,209,10414,86,1813,292
2013,77326,A4130,PA,51.56406193,-0.962681595,3,97,8071,43,1304,380
2013,77328,A49,TA,52.04269431,-2.720209287,59,90,10602,142,2534,1028
2013,77329,A438,PA,52.056323,-2.69650964,305,100,9174,62,1207,205
2013,77340,A49,TA,52.07594887,-2.722057715,14,89,10239,73,1921,710
2013,77341,A4103,PA,52.07678222,-2.7470224030000003,147,133,7674,13,1129,323
2013,77342,A438,PA,52.06357642,-2.745343267,189,82,9799,90,1579,371
2013,77343,A465,PA,52.010785299999995,-2.789049438,1,86,5493,50,1223,539
2013,77344,A452,PA,52.33802709,-1.574324373,51,162,19895,229,2191,391
2013,77345,A429,PA,52.3542999,-1.574461796,106,46,6924,93,644,167
2013,77346,A452,PA,52.36222709,-1.604930519,11,72,7641,14,1103,178
2013,77347,A6013,PA,52.39158208,-0.747210745,17,79,11850,64,1677,110
2013,77348,A4300,PA,52.40591177,-0.7504799590000001,239,173,15572,202,2736,240
2013,77349,A6900,PA,52.42014245,-0.727579001,37,42,13095,157,1575,202
2013,77350,A4300,PA,52.41534313,-0.699633445,39,76,9093,80,1012,235
2013,77351,A4025,PA,52.32495084,-2.250856652,20,108,6920,56,1478,604
2013,77352,A449,PA,52.35753168,-2.233127548,52,167,16563,81,2710,1108
2013,77353,A448,PA,52.38181287,-2.229141951,61,45,10101,157,1289,275
2013,77354,A456,PA,52.39233121,-2.229196482,32,140,13525,101,2277,785
2013,77355,A456,PA,52.39779083,-2.192482933,29,126,12184,91,2051,708
2013,77356,A451,PA,52.40303808,-2.224695491,5,44,5359,41,668,157
2013,77357,A442,PA,52.40105437,-2.270395686,14,126,7323,67,1054,355
2013,77358,A4260,PA,51.84507768,-1.310001667,20,100,6727,50,933,188
2013,77359,A520,PA,53.09939987,-2.0238548830000003,41,93,13317,155,2037,417
2013,77360,A523,PA,53.1024581,-2.010414403,7,40,6144,93,1300,529
2013,77361,A53,PA,53.10955954,-2.008922339,4,50,4497,46,1212,403
2013,77362,A523,PA,53.10802757,-2.0313285580000002,34,56,9745,115,1742,614
2013,77363,A53,PA,53.10026937,-2.033817021,44,125,9414,157,1646,520
2013,77364,A426,PA,52.56794801,-1.174341429,20,71,8070,73,1385,411
2013,77366,A5199,PA,52.57838381,-1.101243524,5,30,4599,15,914,227
2013,77368,A47,PA,52.63128268,-1.048446629,23,52,9450,90,1836,741
2013,77371,A6,PA,52.67548368,-1.126318642,81,160,18932,336,2622,775
2013,77372,A47,PA,52.6248649,-1.2155219529999999,151,151,17193,231,2296,575
2013,77374,A4012,PA,51.91838154,-0.6491882489999999,160,53,6529,115,885,150
2013,77376,A5206,PA,52.66507693,-1.817495082,18,23,8848,56,1436,294
2013,77377,A51,PA,52.67244706,-1.8165770940000001,31,59,6757,120,841,161
2013,77378,A5192,PA,52.68320331,-1.7973020259999999,70,68,13421,64,2988,620
2013,77380,A5127,PA,52.67408691,-1.831211625,31,24,10877,59,1348,160
2013,77381,A621,PA,53.31006688,-1.551216167,31,19,4035,127,354,149
2013,77382,A6135,PA,53.31516581,-1.3504775009999999,6,23,5865,16,1179,132
2013,77383,A618,PA,53.3283759,-1.3020792970000001,17,33,3468,31,588,126
2013,77384,A618,PA,53.35992074,-1.316590126,9,56,4256,95,978,288
2013,77385,A456,PA,52.37266313,-2.300333378,21,71,12406,144,1163,415
2013,77386,A607,PA,53.16640012,-0.5388220229999999,24,73,6725,93,1203,303
2013,77387,A607,PA,53.18211272,-0.537240529,105,102,9050,87,1045,214
2013,77388,A607,PA,53.19109316,-0.536485866,102,109,8006,93,1122,214
2013,77389,A1434,PA,53.17990587,-0.615876357,116,118,11243,64,2016,541
2013,77390,A15,PA,53.19464705,-0.53307162,1,105,7457,12,1070,616
2013,77391,A57,PA,53.23020757,-0.544590769,134,292,11254,184,1761,501
2013,77392,A15,PA,53.23595443,-0.529412277,62,232,10253,56,1807,594
2013,77393,A512,PA,52.76961098,-1.230709915,245,94,14252,118,2345,715
2013,77394,A6,PA,52.76138023,-1.196029821,58,147,16273,395,2449,522
2013,77395,A6,PA,52.78042931,-1.221623837,74,243,14915,111,2722,720
2013,77396,A1081,PA,51.87203736,-0.388966239,37,135,16340,143,1941,475
2013,77397,A5065,PA,51.88802024,-0.46119600200000005,29,76,17520,298,1716,446
2013,77398,A5065,PA,51.88993776,-0.484235938,54,158,23042,138,3747,566
2013,77399,A5,TA,51.87811966,-0.509330762,97,116,13349,232,3035,1055
2013,77400,A5,TA,51.89505928,-0.5336221999999999,9,132,10572,122,2828,1137
2013,77401,A505,PA,51.91021945,-0.386582575,15,90,17063,139,2384,682
2013,77402,A5120,PA,51.90526635,-0.522968874,6,56,5917,86,1701,563
2013,77403,A611,PA,53.07632179,-1.243019106,91,157,19656,165,3109,702
2013,77405,A6075,PA,53.16890825,-1.174972266,22,89,11875,137,1663,228
2013,77406,A60,PA,53.17028537,-1.179134586,51,111,13425,184,1910,171
2013,77407,A508,PA,52.47595182,-0.9148730429999999,102,51,9319,45,1052,259
2013,77408,A4304,PA,52.4761125,-0.9325372540000001,8,65,6219,97,1293,589
2013,77409,A4304,PA,52.48478229,-0.897573188,166,150,7693,111,1632,373
2013,77410,A6,PA,53.13154058,-1.5590706930000002,87,133,10129,147,1549,452
2013,77411,A632,PA,53.15831753,-1.512569742,6,99,7519,57,1156,210
2013,77412,A6,PA,53.145376600000006,-1.571921304,34,37,10091,108,2298,433
2013,77413,A606,PA,52.75883903,-0.88222048,92,63,9778,297,1519,602
2013,77414,A607,PA,52.76184415,-0.8959258859999999,89,224,10351,102,2024,717
2013,77415,A6006,PA,52.76689112,-0.8972803890000001,88,113,7970,217,1792,388
2013,77416,A607,PA,52.76979302,-0.871267841,58,181,9490,116,1515,473
2013,77417,A606,PA,52.77243048,-0.8935828490000001,93,107,9005,100,1342,513
2013,77419,A45,TA,52.20827647,-0.8927209999999999,1,192,51355,463,5211,4694
2013,77420,A752,PA,55.86320953,-4.078517716,17,26,8226,39,1449,272
2013,77421,A752,PA,55.8578971,-4.0791127860000005,17,26,8226,39,1449,272
2013,77422,A428,PA,52.25491672,-0.939319479,107,54,12398,35,2363,735
2013,77423,A4500,PA,52.26201824,-0.807277549,12,73,8568,50,1201,135
2013,77424,A5199,PA,52.26813296,-0.9096952420000001,330,62,11871,243,1586,133
2013,77425,A508,PA,52.27355088,-0.902527324,21,117,14651,86,2228,490
2013,77426,A43,PA,52.28242668,-0.843377962,21,128,19952,34,2840,1360
2013,77427,A606,PA,52.92070645,-1.123920512,34,15,7498,216,1317,140
2013,77428,A6096,PA,52.95945677,-1.316666385,21,112,7337,110,1367,378
2013,77431,A609,PA,52.96724246,-1.310587892,40,77,10884,113,1946,239
2013,77433,A60,PA,53.020270999999994,-1.130850168,41,121,22572,166,2901,558
2013,77434,A4074,PA,51.71418156,-1.225872149,6,173,15401,78,2003,534
2013,77435,A423,PA,51.72823028,-1.257196232,30,274,45482,325,5736,1508
2013,77436,A34,TA,51.74795387,-1.291637262,20,340,51089,213,7700,4968
2013,77437,A4142,PA,51.74994329,-1.195565162,345,284,24970,175,4187,1067
2013,77438,A4142,PA,51.7607325,-1.19551839,0,220,27132,302,3316,1359
2013,77439,A4165,PA,51.79089989,-1.271681369,443,405,16632,891,2073,452
2013,77440,A441,PA,52.27413757,-1.938987091,21,110,11448,95,1406,305
2013,77442,A4023,PA,52.31026758,-1.920749671,9,89,22042,17,2566,363
2013,77443,A441,PA,52.310095700000005,-1.9336575230000002,11,121,23788,40,2723,481
2013,77444,A638,PA,53.28968699,-0.932622836,39,164,11148,89,1695,393
2013,77445,A620,PA,53.31953897,-0.995679887,19,49,8734,75,1318,433
2013,77446,A620,PA,53.32800571,-0.935420617,56,54,7274,74,1123,276
2013,77447,A638,PA,53.34937672,-0.994978879,23,66,6187,71,1477,360
2013,77448,A426,PA,52.33417091,-1.2944937,13,60,4495,61,716,377
2013,77450,A428,PA,52.35654269,-1.193850286,25,68,4879,35,722,114
2013,77451,A428,PA,52.37252756,-1.274347038,106,112,9823,190,2022,204
2013,77452,A426,PA,52.3976261,-1.24806886,30,129,20609,78,3589,2887
2013,77453,A460,PA,52.74186961,-1.917009208,27,52,8078,72,1052,233
2013,77454,A460,PA,52.76408901,-1.942901649,21,52,8720,49,1834,523
2013,77456,A5028,PA,52.31747874,-0.593643813,32,58,6549,133,1506,185
2013,77457,A5028,PA,52.31297626,-0.59305303,35,64,7197,147,1655,204
2013,77458,A5112,PA,52.68346674,-2.7582231,7,128,20350,201,2087,292
2013,77459,A458,PA,52.68863789,-2.721918221,88,60,4312,50,719,35
2013,77460,A5064,PA,52.69308729,-2.7145936460000004,107,42,7750,68,870,63
2013,77461,A488,PA,52.69401685,-2.794509048,17,60,4295,77,590,161
2013,77462,A488,PA,52.70311557,-2.778098958,64,50,5564,127,644,80
2013,77463,A458,PA,52.71607828,-2.815635355,87,55,8113,299,1487,214
2013,77464,A5112,PA,52.74393932,-2.719573219,156,51,9990,83,1640,414
2013,77465,A52,PA,53.14427954,0.33096754,93,115,9260,118,1370,259
2013,77466,A158,PA,53.1524527,0.33141034199999997,238,162,8195,116,1124,119
2013,77467,A52,PA,53.17693007,0.348600798,49,58,9826,264,1982,195
2013,77468,A151,PA,52.78557172,-0.162804122,288,100,5879,7,729,261
2013,77469,A151,PA,52.79722309,-0.12597207300000002,272,94,8587,151,1155,263
2013,77470,A449,PA,52.76854879,-2.107115309,23,56,13758,49,1701,655
2013,77471,A34,PA,52.7595963,-2.052117714,22,120,7261,76,1358,290
2013,77472,A513,PA,52.78861974,-2.075580918,91,45,9129,89,1267,206
2013,77473,A518,PA,52.79782614,-2.13492176,77,103,8973,109,1344,283
2013,77474,A518,PA,52.83150772,-2.061258202,19,94,8676,55,1351,461
2013,77475,A5013,PA,52.82514495,-2.1427235980000003,70,77,9730,77,1620,267
2013,77476,A43,PA,52.64915057,-0.47777819200000005,26,69,6363,35,834,168
2013,77477,A6121,PA,52.64756097,-0.501188419,25,35,5636,49,704,217
2013,77478,A16,PA,52.65512424,-0.466926051,20,104,7023,87,1211,598
2013,77479,A6121,PA,52.66655425,-0.467856999,74,74,9231,98,1548,216
2013,77480,A5005,PA,52.97475187,-2.1205815059999997,17,36,6416,42,803,74
2013,77481,A520,PA,52.95372476,-2.112782954,29,37,6494,44,1282,364
2013,77482,A521,PA,52.96302524,-2.053554265,17,21,3216,94,454,59
2013,77483,A521,PA,52.96958562,-2.057284895,46,51,8026,59,1183,210
2013,77484,A50,TA,52.96957015,-2.0833422390000003,0,176,38065,174,8229,6219
2013,77485,A519,PA,52.97963806,-2.222763856,10,50,9731,20,1756,281
2013,77486,A53,PA,52.98534143,-2.26046364,4,26,5631,32,1070,204
2013,77487,A520,PA,52.99778755,-2.094869446,11,44,9147,151,1809,861
2013,77488,A525,PA,53.00765097,-2.239897702,42,44,8725,80,831,182
2013,77489,A34,PA,53.05670774,-2.247182778,15,191,19755,68,4304,1459
2013,77490,A34,PA,53.08068859,-2.260755709,17,96,13594,119,2635,409
2013,77491,A5011,PA,53.082910399999996,-2.272115223,24,49,6236,50,1063,444
2013,77492,A50,PA,53.09051120000001,-2.249317752,20,76,10063,200,1950,183
2013,77493,A527,PA,53.08308533,-2.180153111,2,44,10366,197,1809,289
2013,77494,A34,PA,52.89759027,-2.150097249,97,257,17690,106,3241,1014
2013,77495,A520,PA,52.93194869,-2.1257882280000002,5,89,6135,43,1546,410
2013,77496,A422,PA,52.18852932,-1.694237014,126,52,4784,90,690,98
2013,77497,A422,PA,52.19701175,-1.7453854519999998,21,76,8664,85,1341,140
2013,77498,A3400,PA,52.20757094,-1.723374285,129,137,16540,187,1703,338
2013,77500,A511,PA,52.76732661,-1.5123506180000001,43,143,9252,53,1520,838
2013,77501,A514,PA,52.7721679,-1.531417726,26,68,5356,18,1071,102
2013,77502,A511,PA,52.79716958,-1.582464817,55,191,12333,181,1814,479
2013,77503,A4091,PA,52.61314626,-1.6997083999999998,15,67,7998,13,1342,447
2013,77504,A453,PA,52.62854172,-1.7089107119999998,22,86,12061,35,1397,254
2013,77505,A51,PA,52.64245913,-1.740444695,7,58,6937,91,1075,189
2013,77506,A513,PA,52.64686101,-1.700955732,34,64,4655,24,546,126
2013,77507,A4169,PA,52.64577748,-2.489167052,5,78,6853,46,1471,478
2013,77508,A442,PA,52.66624649,-2.426552052,5,178,29695,272,4491,1337
2013,77509,A518,PA,52.71921572,-2.44557472,82,133,13116,100,2399,589
2013,77510,A518,PA,52.90227619,-1.858723317,11,24,9561,53,1346,819
2013,77511,A60,PA,53.20829112,-1.150858341,65,101,10618,119,1542,235
2013,77512,A60,PA,53.21953447,-1.151834205,6,33,4155,43,1246,261
2013,77513,A425,PA,52.28487156,-1.521326669,85,69,8177,174,977,341
2013,77514,A452,PA,52.2795927,-1.5506989359999999,14,98,18481,112,1847,738
2013,77515,A425,PA,52.27663083,-1.5763781280000002,4,50,6517,41,736,71
2013,77516,A429,PA,52.26449499,-1.602575534,79,52,6882,102,1024,188
2013,77517,A4189,PA,52.277246999999996,-1.598357623,275,71,5925,110,574,106
2013,77518,A429,PA,52.30036182,-1.5754186280000002,128,169,16609,57,1673,264
2013,77519,A452,PA,52.30021467,-1.5362657990000002,76,90,19021,335,2107,346
2013,77520,A445,PA,52.33597236,-1.4870198330000002,5,46,6743,33,892,359
2013,77521,A509,PA,52.29431768,-0.731774035,2,109,15978,17,2578,1356
2013,77522,A5128,PA,52.2928255,-0.718473439,47,44,10031,175,1208,92
2013,77523,A4095,PA,51.78274666,-1.50128788,165,60,5124,68,836,42
2013,77524,A4095,PA,51.79199697,-1.478132297,62,131,10251,72,1772,278
2013,77525,A449,PA,52.17051882,-2.240335906,79,88,9946,56,1182,181
2013,77527,A44,PA,52.18935465,-2.261062951,78,110,7571,143,1112,173
2013,77529,A38,PA,52.229225299999996,-2.19175211,67,162,13865,144,1413,256
2013,77530,A449,PA,52.23024734,-2.223967506,50,74,8941,104,1567,401
2013,77531,A443,PA,52.19669073,-2.235502877,204,115,11061,89,1686,407
2013,77532,A60,PA,53.30036868,-1.142431196,32,131,17929,155,3263,1452
2013,77533,A60,PA,53.32718097,-1.121173598,39,89,7971,76,1204,128
2013,77534,A4169,PA,52.63965624,-2.421120981,32,58,4483,34,876,282
2013,77535,A693,PA,54.86514345,-1.713296339,47,89,14020,172,2702,651
2013,77536,A693,PA,54.87519648,-1.611929191,7,55,14816,90,3081,838
