AADFYear,CP,Estimation_method,Estimation_method_detailed,ONS GOR Name,ONS LA Name,Road,RCat,S Ref E,S Ref N,S Ref Latitude,S Ref Longitude,FdPC,Fd2WMV,FdCar,FdBUS,FdLGV,FdHGVR2,FdHGVR3,FdHGVR4,FdHGVA3,FdHGVA5,FdHGVA6,FdHGV,FdAll_MV
2002,967647,Counted,Manual count,South East,Kent,U,MCU,614000,157050,51.27240018,1.066594885,46,14,3275,27,750,76,9,5,12,8,7,117,4183
2002,972016,Estimated,Estimated using previous year's AADF on this link,Wales,Ceredigion,B4343,MB,268090,260000,52.22236592,-3.932506293,20,3,1129,15,401,43,5,4,5,6,18,81,1629
2002,952097,Counted,Manual count,West Midlands,Worcestershire,U,MCU,387251,260207,52.23990268,-2.188122411,35,6,441,2,65,6,0,0,2,0,0,8,522
2002,990465,Counted,Manual count,West Midlands,Worcestershire,U,MCU,377700,247530,52.12562703,-2.327152182,30,16,2250,28,200,18,3,0,1,1,0,23,2517
2002,990518,Counted,Manual count,West Midlands,Worcestershire,B4195,MB,380800,272200,52.34753279,-2.283280785,57,72,8993,65,1041,154,36,65,12,29,7,303,10474
2002,966783,Counted,Manual count,South East,Oxfordshire,B4449,MB,433536,202836,51.72325033,-1.515898344,13,34,2254,43,313,73,10,7,4,3,0,97,2741
2002,952603,Counted,Manual count,South East,Oxfordshire,U,MCU,466291,178909,51.50523691,-1.04627454,30,7,796,0,92,4,3,0,0,0,0,7,902
2002,952160,Counted,Manual count,West Midlands,Worcestershire,C2123,MCU,407825,267743,52.30774957,-1.886653629,35,108,7202,34,893,174,16,4,12,19,6,231,8468
2002,966372,Counted,Manual count,East of England,Essex,B1010,MB,590570,198740,51.65513836,0.7535892,16,112,6141,23,900,208,21,9,13,5,8,264,7440
2002,966375,Counted,Manual count,East of England,Essex,C,MCU,599664,227744,51.91242769,0.901553147,118,140,13812,311,871,282,24,17,5,4,4,336,15470
2002,990202,Counted,Manual count,East of England,Essex,C,MCU,615250,228900,51.91700587,1.128531828,17,12,1107,29,192,27,0,21,3,1,1,53,1393
2002,990140,Counted,Manual count,London,Westminster,B507,MB,527250,182230,51.52465846,-0.167149596,382,792,14431,592,1720,320,22,10,22,11,3,388,17923
2002,961454,Counted,Manual count,East of England,Luton,U,MCU,509100,222000,51.88589497,-0.416224135,8,7,677,2,138,12,1,0,0,0,0,13,837
2002,952997,Counted,Manual count,East of England,Essex,U,MCU,585360,233430,51.96843288,0.696904388,8,0,884,28,140,26,1,1,0,1,0,29,1081
2002,996816,Counted,Manual count,North East,Durham,U,MCU,405290,517000,54.54822809,-1.919734853,61,5,1261,12,125,15,0,1,0,1,0,17,1420
2002,996822,Counted,Manual count,North East,Durham,C31,MCU,406183,526038,54.62944047,-1.905743161,11,7,237,3,27,3,1,0,0,0,0,4,278
2002,942309,Counted,Manual count,South West,Devon,C461,MCU,239480,121970,50.97471377,-4.287789671,2,1,618,4,105,14,1,3,4,0,0,22,750
2002,990227,Counted,Manual count,North West,Manchester,C,MCU,387340,399720,53.4940315,-2.192293007,80,53,9687,186,1386,268,27,20,5,13,7,340,11652
2002,954864,Counted,Manual count,East Midlands,Leicestershire,C7108,MCU,437200,306490,52.65486947,-1.451513843,12,4,486,21,101,19,4,3,0,0,0,26,638
2002,953217,Counted,Manual count,London,Lambeth,U,MCU,531202,177190,51.47846271,-0.112089086,17,6,408,0,63,8,4,0,0,0,0,12,489
2002,966597,Counted,Manual count,East Midlands,Leicestershire,U,MCU,453829,284962,52.45996271,-1.209197762,68,19,1083,27,77,8,1,0,0,0,0,9,1215
2002,919306,Counted,Manual count,East of England,Norfolk,B1136,MB,641404,297139,52.51862128,1.556733776,7,67,3216,50,589,83,9,17,16,15,6,146,4068
2002,997628,Counted,Manual count,East of England,Norfolk,C484,MCU,651842,312994,52.65613601,1.722286853,104,121,7824,249,586,61,1,0,4,0,1,67,8847
2002,952886,Counted,Manual count,East of England,Norfolk,C543,MCU,564891,303832,52.60724501,0.433659889,12,37,2989,43,625,131,22,23,43,40,29,288,3982
2002,967659,Counted,Manual count,South West,Cornwall excluding Isles of Scilly,U,MCU,182300,62244,50.41961547,-5.065950694,31,7,960,3,69,5,0,1,1,0,0,7,1046
2002,996507,Counted,Manual count,South West,Somerset,C,MCU,356781,116396,50.94537343,-2.6165566,66,239,7785,158,1304,248,33,11,24,17,8,341,9827
2002,965116,Counted,Manual count,South West,Cornwall excluding Isles of Scilly,C30,MCU,221100,107031,50.83509052,-4.54200422,63,26,2728,13,316,17,0,1,1,0,0,19,3102
2002,942173,Counted,Manual count,West Midlands,Warwickshire,C46,MCU,414900,252035,52.16638557,-1.783573134,27,31,3525,24,502,64,6,0,10,0,0,80,4162
2002,991008,Counted,Manual count,South West,Cornwall excluding Isles of Scilly,U,MCU,170235,42090,50.23405646,-5.223234657,28,34,3717,97,553,43,4,0,4,1,2,54,4455
2002,996975,Counted,Manual count,West Midlands,Warwickshire,U,MCU,428045,265830,52.28989553,-1.590253027,39,9,414,6,32,0,0,0,0,0,0,0,461
2002,945687,Counted,Manual count,South West,Somerset,U,MCU,332420,107050,50.8589965,-2.961538077,12,1,171,1,14,5,0,1,0,7,4,17,204
2002,950709,Counted,Manual count,East Midlands,Rutland,B668,MB,489290,312450,52.70237091,-0.680019522,12,78,4963,22,589,100,7,30,10,6,6,159,5811
2002,919379,Counted,Manual count,North West,Tameside,U,MCU,394221,394996,53.45169221,-2.088487218,2,8,337,2,149,80,40,37,0,4,7,168,664
2002,996836,Counted,Manual count,North East,Northumberland,B6309,MB,408104,579033,55.10564427,-1.87452015,6,26,509,2,79,14,25,27,3,1,0,70,686
2002,990538,Counted,Manual count,North East,Gateshead,B1426,MB,425940,562660,54.95791041,-1.596454009,22,132,12958,298,1656,143,10,4,7,7,2,173,15217
2002,964586,Counted,Manual count,South East,Hampshire,U,MCU,485100,160000,51.33273821,-0.779868125,19,1,321,0,20,9,2,0,0,0,0,11,353
2002,967053,Counted,Manual count,North West,Wirral,C,MCU,333080,384228,53.35068787,-3.006776064,6,7,1680,13,83,2,2,0,0,0,0,4,1787
2002,990236,Counted,Manual count,South East,Milton Keynes,U,MCU,489470,236640,52.02097773,-0.697545806,36,9,1108,0,77,4,0,1,0,0,0,5,1199
2002,919059,Counted,Manual count,North West,Cumbria,B6413,MB,353435,560791,54.93960056,-2.728359912,26,9,1755,8,246,24,1,0,0,0,4,29,2047
2002,951951,Counted,Manual count,East Midlands,Nottinghamshire,C18,MCU,467800,332400,52.88479658,-0.993864005,43,21,714,9,100,15,6,2,2,1,0,26,870
2002,966542,Counted,Manual count,South East,Kent,U,MCU,635740,144587,51.15195789,1.369530763,34,7,1407,2,90,4,1,0,0,3,0,8,1514
2002,990201,Counted,Manual count,East of England,Essex,C,MCU,563600,230400,51.94803962,0.379013868,7,23,994,2,168,15,6,0,0,2,2,25,1212
2002,996010,Counted,Manual count,Scotland,Comhairle nan Eilean Siar,U,MCU,134577,922388,58.11059146,-6.507888261,0,2,158,15,34,5,0,0,0,0,0,5,214
2002,990398,Counted,Manual count,East of England,Essex,C,MCU,603610,226430,51.89920221,0.958067416,48,24,2387,13,345,54,38,5,8,3,2,110,2879
2002,963672,Counted,Manual count,North East,Durham,U,MCU,428000,542000,54.77214673,-1.566282197,19,24,3023,37,215,33,2,1,6,1,0,43,3342
2002,979133,Counted,Manual count,East of England,Luton,U,MCU,507192,224410,51.90792464,-0.443187066,59,54,8713,138,762,86,6,2,0,1,0,95,9762
2002,956911,Counted,Manual count,East of England,Thurrock,U,MCU,559443,181608,51.51090744,0.296254416,14,1,718,8,299,93,5,10,11,3,4,126,1152
2002,963586,Counted,Manual count,South West,Dorset,B3073,MB,406705,98575,50.78671049,-1.906250702,32,182,12013,69,1627,237,29,28,37,15,14,360,14251
2002,972108,Counted,Manual count,Wales,Neath Port Talbot,C,MCU,276000,208000,51.75692096,-3.797952383,5,27,1216,32,147,27,0,0,1,1,0,29,1451
2002,991118,Counted,Manual count,South East,Kent,C,MCU,630684,155146,51.24880465,1.304144334,32,9,681,11,85,4,0,5,0,0,1,10,796
2002,966262,Counted,Manual count,South West,Devon,C598,MCU,306157,81990,50.6300312,-3.328195638,79,49,3431,95,372,26,6,0,1,2,1,36,3983
2002,983159,Counted,Manual count,Scotland,Aberdeenshire,B9077,MB,380000,797300,57.06630119,-2.331438688,13,29,2079,8,171,61,27,8,3,4,3,106,2393
2002,996597,Counted,Manual count,North West,Salford,U,MCU,372995,395282,53.45359794,-2.408127736,63,3,596,8,69,3,1,0,1,0,0,5,681
2002,996664,Counted,Manual count,South West,Wiltshire,C,MCU,384871,156233,51.30501408,-2.218411029,67,65,3990,36,310,22,4,1,1,0,0,28,4429
2002,967155,Counted,Manual count,West Midlands,Wolverhampton,U,MCU,389461,299899,52.5967817,-2.157022721,55,55,3112,16,293,10,0,0,0,0,0,10,3486
2002,990297,Counted,Manual count,South West,Cornwall excluding Isles of Scilly,C766,MCU,197537,72530,50.51745534,-4.857318156,15,72,5282,36,748,51,9,2,5,10,4,81,6219
2002,996032,Counted,Manual count,South West,Cornwall excluding Isles of Scilly,C88,MCU,179300,31190,50.13962484,-5.089992235,11,22,3116,18,280,21,0,0,2,1,1,25,3461
2002,996335,Counted,Manual count,South West,Somerset,C,MCU,326013,120577,50.97983002,-3.055300551,8,28,2558,12,105,32,2,0,0,0,0,34,2737
2002,952797,Counted,Manual count,South West,Dorset,C64,MCU,399125,95775,50.76156786,-2.013771772,62,45,6800,92,586,46,3,0,1,0,0,50,7573
2002,990287,Estimated,Estimated using previous year's AADF on this link,South West,Somerset,U,MCU,361800,143100,51.1858439,-2.547948238,63,58,2256,9,276,29,4,0,0,0,0,33,2632
2002,966937,Counted,Manual count,West Midlands,Warwickshire,C41,MCU,419315,258951,52.22842643,-1.718632967,12,5,590,4,121,11,0,0,4,0,0,15,735
2002,967660,Counted,Manual count,South West,Cornwall excluding Isles of Scilly,U,MCU,195330,57968,50.38589629,-4.880449032,14,35,1002,16,123,5,0,0,0,0,0,5,1181
2002,967339,Counted,Manual count,Wales,Caerphilly,U,MCU,319406,198481,51.67929002,-3.16704607,4,6,956,7,164,82,5,3,4,18,12,124,1257
2002,966738,Counted,Manual count,North East,Northumberland,B6320,MB,385895,577381,55.09066,-2.222528237,24,37,1407,32,247,44,12,0,3,12,9,80,1803
2002,963268,Counted,Manual count,East of England,Hertfordshire,C132,MCU,515000,232000,51.97458022,-0.327199266,2,5,614,17,64,7,1,0,0,0,0,8,708
2002,999977,Counted,Manual count,London,Richmond upon Thames,B361,MB,513850,174350,51.45669225,-0.362752792,157,134,7350,195,782,175,3,3,6,1,0,188,8649
2002,990414,Counted,Manual count,West Midlands,Birmingham,B4128,MB,413000,286680,52.47789694,-1.810024288,37,99,13125,491,1771,460,40,31,16,27,17,591,16077
2002,990524,Counted,Manual count,East of England,Central Bedfordshire,B653,MB,511500,219000,51.85845876,-0.382335648,6,121,10336,49,1353,174,5,26,4,2,4,215,12074
2002,996286,Counted,Manual count,Wales,Cardiff,C,MCU,311962,175817,51.4744414,-3.268994431,23,43,8343,71,713,94,4,0,0,1,2,101,9271
2002,997342,Counted,Manual count,East Midlands,Northamptonshire,C187,MCU,498900,272000,52.33717904,-0.549866329,43,112,4873,46,536,38,3,2,1,0,0,44,5611
2002,990470,Counted,Manual count,Wales,Neath Port Talbot,U,MCU,274300,190430,51.59864623,-3.816238942,34,4,1235,3,94,7,0,1,0,0,0,8,1344
2002,990028,Counted,Manual count,London,Hillingdon,U,MCU,507500,182400,51.53028733,-0.451661799,31,3,458,0,38,7,1,0,0,0,0,8,507
2002,990086,Counted,Manual count,South East,Buckinghamshire,B4544,MB,485490,210850,51.78978516,-0.761921639,43,49,6085,42,659,128,6,6,8,8,0,156,6991
2003,930320,Counted,Manual count,London,Lambeth,C,MCU,530860,172150,51.433249,-0.118873976,147,311,14401,265,2606,203,11,12,4,4,0,234,17817
2003,930378,Counted,Manual count,London,Wandsworth,U,MCU,526440,173290,51.44449688,-0.182017135,200,172,6034,52,654,193,19,0,0,0,0,212,7124
2003,931918,Counted,Manual count,Scotland,South Lanarkshire,C,MCU,261790,652180,55.74321524,-4.203172565,37,67,17617,358,1328,223,19,18,19,30,10,319,19689
2003,930653,Counted,Manual count,North West,Stockport,U,MCU,387400,388050,53.38913782,-2.190917178,162,76,12308,164,1215,189,44,103,17,53,30,436,14199
2003,930174,Counted,Manual count,Scotland,South Lanarkshire,B7078,MB,275800,652220,55.74737239,-3.980177616,42,38,7670,275,592,144,24,12,2,2,2,186,8761
2003,930656,Counted,Manual count,North West,Stockport,U,MCU,394560,391230,53.41784523,-2.083316119,22,26,6379,100,541,65,4,3,1,1,0,74,7120
2003,930153,Counted,Manual count,North East,North Tyneside,B1505,MB,427980,570320,55.02663263,-1.563853158,157,60,9795,165,1251,334,40,44,8,14,31,471,11742
2003,941336,Counted,Manual count,North East,North Tyneside,U,MCU,428667,569934,55.02312514,-1.55314559,23,0,334,0,44,2,0,0,0,0,0,2,380
2003,963124,Counted,Manual count,West Midlands,Dudley,C,MCU,396000,284000,52.4539404,-2.060289241,21,12,1004,1,88,2,2,0,0,0,0,4,1109
2003,930968,Counted,Manual count,North East,North Tyneside,U,MCU,436090,569350,55.01739611,-1.437119508,337,20,7863,148,541,73,0,1,1,1,0,76,8648
2003,930266,Counted,Manual count,London,Hillingdon,U,MCU,507060,185880,51.56164953,-0.4569447,47,15,2841,2,134,42,0,33,0,1,3,79,3071
2003,963105,Counted,Manual count,East Midlands,Northamptonshire,C4,MCU,472100,266000,52.2874186,-0.944407899,0,9,1779,9,266,24,4,2,3,0,0,33,2096
2003,930357,Counted,Manual count,London,Newham,U,MCU,540440,181450,51.51452657,0.02254547,48,26,1562,16,160,31,6,3,0,0,0,40,1804
2003,930360,Counted,Manual count,London,Newham,U,MCU,540800,183780,51.53537393,0.028660491,1,0,485,5,26,0,0,0,0,0,0,0,516
2003,930705,Counted,Manual count,East Midlands,Derby,U,MCU,438860,332600,52.88945775,-1.423886913,214,56,2684,104,227,23,7,0,2,0,0,32,3103
2003,930708,Counted,Manual count,East Midlands,Derby,U,MCU,435400,336310,52.92304483,-1.474905901,383,123,8227,1630,920,123,8,2,1,1,1,136,11036
2003,962974,Counted,Manual count,East Midlands,Derby,C11,MCU,433004,334152,52.9037987,-1.510761078,51,50,5870,23,412,37,2,0,0,0,0,39,6394
2003,930706,Counted,Manual count,East Midlands,Derby,U,MCU,438060,336320,52.92295339,-1.435341889,298,291,14661,262,1525,272,20,3,15,6,1,317,17056
2003,930761,Counted,Manual count,Yorkshire and The Humber,Wakefield,U,MCU,449650,423510,53.70566719,-1.249346634,119,32,3607,44,473,0,39,3,1,0,0,43,4199
2003,930767,Counted,Manual count,Yorkshire and The Humber,Wakefield,U,MCU,440900,424160,53.71226595,-1.381802389,11,7,927,4,143,9,4,14,0,2,0,29,1110
2003,931012,Counted,Manual count,North East,Middlesbrough,U,MCU,450000,519260,54.56610536,-1.228217362,125,21,6120,65,377,31,3,0,2,1,0,37,6620
2003,963033,Estimated,Estimated using previous year's AADF on this link,East Midlands,Lincolnshire,C760,MCU,523100,326000,52.81749422,-0.174814004,42,40,1875,5,366,43,9,2,31,49,34,168,2454
2003,931014,Counted,Manual count,North East,Middlesbrough,U,MCU,448500,515640,54.5337215,-1.252009204,115,16,2476,52,198,12,1,0,0,0,0,13,2755
2003,931017,Counted,Manual count,North East,Middlesbrough,U,MCU,451200,519740,54.57029888,-1.209576767,130,5,2762,13,371,17,0,0,0,0,0,17,3168
2003,931009,Counted,Manual count,North East,Stockton-on-Tees,U,MCU,441870,511860,54.50034318,-1.35499454,20,10,1741,34,106,8,2,0,0,0,0,10,1901
2003,931904,Estimated,Estimated using previous year's AADF on this link,Scotland,Orkney Islands,U,MCU,334840,1010640,58.97793023,-3.135169049,0,2,90,2,19,7,0,0,2,0,0,9,122
2003,979284,Counted,Manual count,East Midlands,Derby,U,MCU,435169,333697,52.8995719,-1.478623615,144,41,6032,216,499,43,5,0,0,0,1,49,6837
2003,941149,Estimated,Estimated using previous year's AADF on this link,Scotland,Glasgow City,U,MCU,259230,664100,55.84949603,-4.250082626,14,1,422,2,26,7,0,0,0,0,0,7,458
2003,990249,Counted,Manual count,Wales,Conwy,C,MCU,280340,371800,53.22971874,-3.794049562,12,5,748,30,160,4,3,0,0,0,0,7,950
2003,931319,Counted,Manual count,South East,Oxfordshire,C,MCU,444540,234970,52.01138168,-1.352468953,27,38,3760,29,449,96,9,9,18,6,2,140,4416
2003,943001,Counted,Manual count,East of England,Suffolk,C651,MCU,587002,269395,52.29085909,0.740534804,12,15,966,4,138,22,0,1,3,0,0,26,1149
