Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type
201401BS70201,2,9,0,13,0,2,0,0,0,0,1,1,6,2,25,5,1248,2,7,8,1
201401BS70202,1,8,0,9,0,8,0,0,0,0,4,1,1,1,60,9,-1,-1,-1,10,1
201401BS70202,2,1,0,18,0,8,0,0,0,0,1,1,6,1,25,5,-1,-1,-1,2,1
201401BS70203,1,11,0,16,0,8,0,0,0,0,0,1,1,1,38,7,7300,2,10,3,1
201401BS70204,1,3,0,18,0,2,0,0,0,0,1,1,6,1,28,6,124,1,4,4,1
201401BS70205,1,9,0,18,0,1,0,0,0,0,3,1,1,2,43,7,1797,8,3,1,1
201401BS70205,2,9,0,11,0,1,0,0,0,0,4,1,6,1,-1,-1,1596,1,3,1,1
201401BS70207,1,5,0,18,0,1,0,0,0,0,1,1,6,1,36,7,645,1,13,3,1
201401BS70208,1,11,0,18,0,1,0,0,0,0,1,1,1,1,58,9,6700,2,2,-1,-1
201401BS70208,2,1,0,18,0,1,0,0,0,0,2,1,6,1,83,11,-1,-1,-1,6,1
201401BS70210,1,5,0,18,0,1,0,0,0,0,1,1,6,1,47,8,1250,1,9,3,1
201401BS70210,2,8,0,6,0,2,0,0,0,0,3,1,1,1,32,6,1968,2,1,-1,-1
201401BS70214,1,19,0,18,0,1,0,0,0,0,1,1,1,1,32,6,-1,-1,-1,2,1
201401BS70215,1,9,0,7,0,8,0,0,0,0,4,1,6,1,26,6,1493,1,16,-1,-1
201401BS70215,2,1,0,18,0,8,0,0,0,0,1,1,6,1,52,8,-1,-1,-1,7,1
201401BS70217,1,1,0,6,0,8,0,0,0,0,3,1,6,1,56,9,-1,-1,-1,-1,-1
201401BS70217,2,4,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401BS70218,1,1,0,18,0,8,0,0,0,0,1,1,6,1,43,7,-1,-1,-1,3,1
201401BS70218,2,9,0,9,0,8,0,0,0,0,4,1,6,1,48,8,1998,1,10,2,1
201401BS70219,1,1,0,18,0,8,0,0,0,0,1,1,6,1,40,7,-1,-1,-1,2,1
201401BS70219,2,9,0,9,0,8,0,0,0,0,3,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401BS70220,1,5,0,18,0,1,1,0,0,0,0,1,6,1,51,8,-1,-1,-1,3,1
201401BS70221,1,9,0,4,0,1,0,0,0,0,2,1,6,1,26,6,1598,2,2,6,1
201401BS70221,2,9,0,4,0,1,0,0,0,0,1,1,1,2,31,6,799,2,3,6,1
201401BS70222,1,8,0,5,0,1,0,0,0,0,3,1,1,1,49,8,1997,2,3,-1,-1
201401BS70222,2,9,0,18,0,1,0,0,0,0,4,1,6,2,31,6,-1,-1,-1,3,1
201401BS70223,1,9,0,18,0,8,0,0,0,0,0,1,6,1,-1,-1,1598,2,2,5,1
201401BS70223,2,1,0,18,0,8,0,0,0,0,0,1,6,1,42,7,-1,-1,-1,-1,-1
201401BS70225,1,9,0,9,0,8,0,0,0,0,3,1,6,2,27,6,1798,1,-1,2,1
201401BS70225,2,19,0,13,0,8,0,0,0,0,1,1,6,1,29,6,1995,2,1,7,1
201401BS70226,1,8,0,18,0,2,0,0,0,0,1,1,1,1,54,8,2143,2,2,5,1
201401BS70226,2,1,0,18,0,2,0,0,0,0,3,1,6,2,65,9,-1,-1,-1,-1,-1
201401BS70227,1,3,0,18,0,1,0,0,0,0,1,1,1,1,26,6,108,1,6,7,1
201401BS70228,1,21,0,7,0,8,0,0,0,0,3,1,1,1,27,6,4580,2,1,-1,-1
201401BS70228,2,19,0,7,0,8,0,0,0,0,4,1,1,1,-1,-1,1461,2,11,-1,-1
201401BS70229,1,9,0,13,0,0,0,0,0,0,4,1,6,1,31,6,1582,2,-1,-1,1
201401BS70229,2,1,0,18,0,0,0,0,0,0,3,1,6,2,36,7,-1,-1,-1,-1,-1
201401BS70231,1,3,0,4,0,8,0,0,0,0,2,1,6,1,31,6,125,1,-1,5,1
201401BS70231,2,9,0,18,0,8,0,0,0,0,1,1,6,1,33,6,2976,1,10,9,1
201401BS70232,1,19,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,2143,2,4,-1,-1
201401BS70232,2,1,0,18,0,8,0,0,0,0,2,1,6,2,28,6,-1,-1,-1,3,1
201401BS70233,1,20,0,2,0,0,0,0,0,0,3,1,6,1,54,8,-1,-1,-1,1,1
201401BS70233,2,1,0,18,0,0,0,8,0,0,1,1,6,1,45,7,-1,-1,-1,3,1
201401BS70234,1,9,0,18,0,8,0,0,0,0,1,1,6,1,44,7,1988,1,15,1,1
201401BS70234,2,1,0,18,0,8,0,0,0,0,4,1,6,1,43,7,-1,-1,-1,-1,-1
201401BS70236,1,1,0,18,0,8,0,0,0,0,3,1,2,1,48,8,-1,-1,-1,5,1
201401BS70236,2,9,0,13,0,8,0,0,0,0,4,1,6,1,-1,-1,1995,1,7,-1,-1
201401BS70238,1,3,0,4,0,0,0,0,0,0,4,1,6,1,34,6,-1,-1,-1,6,1
201401BS70239,1,8,0,6,0,1,0,0,0,0,3,1,1,1,53,8,2499,2,2,10,2
201401BS70239,2,3,0,13,0,1,0,0,0,0,1,1,1,1,19,4,125,1,4,3,1
201401BS70240,1,5,0,18,0,8,0,0,0,0,1,1,6,1,38,7,-1,-1,-1,6,1
201401BS70240,2,9,0,9,0,8,0,0,0,0,4,1,6,1,50,8,1995,1,8,8,1
201401BS70241,1,9,0,18,0,8,0,0,0,0,4,1,6,1,35,6,1598,1,9,4,1
201401BS70241,2,1,0,18,0,8,0,0,0,0,3,1,6,1,49,8,-1,-1,-1,6,1
201401BS70243,1,11,0,18,0,2,0,0,0,0,2,1,1,2,37,7,4500,2,5,2,1
201401BS70243,2,9,0,11,0,2,0,0,0,0,1,1,6,1,30,6,1248,2,8,2,1
201401BS70244,1,9,0,9,0,8,0,0,0,0,1,1,6,2,63,9,1958,1,23,6,1
201401BS70244,2,3,0,16,0,8,0,0,0,0,1,1,6,1,35,6,125,1,11,4,1
201401BS70245,1,90,0,4,0,8,0,0,0,0,0,1,6,1,49,8,-1,-1,-1,4,1
201401BS70245,2,9,0,5,0,8,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401BS70246,1,9,0,18,0,8,0,0,0,0,1,1,6,1,19,4,1590,1,13,2,1
201401BS70247,1,1,0,18,0,8,0,0,0,0,1,1,6,1,27,6,-1,-1,-1,3,1
201401BS70247,2,19,0,9,0,8,0,0,1,0,4,1,6,1,35,6,2402,2,5,-1,-1
201401BS70248,1,9,0,14,0,0,0,0,0,0,1,1,6,1,43,7,1896,2,7,6,1
201401BS70249,1,9,0,18,0,1,0,0,0,0,1,1,6,2,70,10,1390,1,15,7,1
201401BS70250,1,9,0,14,0,8,0,0,0,0,1,1,1,1,64,9,2148,2,6,-1,-1
201401BS70252,1,1,0,18,0,8,0,0,0,0,1,1,6,1,37,7,-1,-1,-1,4,1
201401BS70252,2,9,0,9,0,8,0,0,0,0,4,1,6,3,-1,-1,1896,2,6,-1,-1
201401BS70253,1,2,0,18,0,1,0,0,0,0,1,1,1,1,22,5,125,1,8,1,1
201401BS70253,2,1,0,18,0,1,0,0,0,0,3,1,6,1,26,6,-1,-1,-1,3,1
201401BS70254,1,3,0,18,0,8,0,0,0,0,1,1,6,1,25,5,124,1,11,1,1
201401BS70254,2,9,0,9,0,8,0,0,0,0,3,1,1,1,-1,-1,-1,-1,-1,-1,-1
201401BS70256,1,9,0,18,0,8,0,0,0,0,1,1,6,2,30,6,1390,1,11,2,1
201401BS70256,2,9,0,9,0,8,0,0,0,0,4,1,6,1,47,8,1360,1,11,5,1
201401BS70257,1,8,0,14,0,0,0,0,0,0,1,1,6,1,55,8,2499,2,2,8,1
201401BS70259,1,11,0,2,0,1,0,0,0,0,0,1,1,2,33,6,7300,2,10,-1,-1
201401BS70261,1,21,1,14,0,0,0,0,0,0,4,1,1,1,46,8,6692,2,5,-1,-1
201401BS70261,2,1,0,14,0,0,0,0,0,0,3,1,6,1,69,10,-1,-1,-1,-1,-1
201401BS70261,3,9,0,2,0,0,0,0,0,0,0,1,6,3,-1,-1,1968,2,4,-1,-1
201401BS70262,1,5,0,4,0,8,0,0,0,0,3,1,6,1,22,5,806,1,-1,1,1
201401BS70263,1,9,0,2,0,8,0,10,1,10,2,1,6,1,21,5,1999,1,9,1,1
201401BS70263,2,9,0,7,0,8,0,4,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401BS70264,1,1,0,18,0,8,0,0,0,0,0,1,6,2,24,5,-1,-1,-1,5,1
201401BS70264,2,9,0,7,0,8,0,0,0,0,0,1,1,3,-1,-1,-1,-1,-1,-1,-1
201401BS70266,1,5,0,7,0,8,0,0,0,0,3,1,1,1,47,8,-1,-1,-1,7,1
201401BS70266,2,9,0,9,0,8,0,0,0,0,1,1,6,1,37,7,1910,2,9,5,1
201401BS70267,1,9,0,9,0,8,0,0,0,0,1,1,6,3,-1,-1,2993,2,9,-1,-1
201401BS70267,2,1,0,18,0,8,0,0,0,0,1,1,6,1,27,6,-1,-1,-1,1,1
201401BS70267,3,3,0,10,0,8,0,0,0,0,0,1,6,2,-1,-1,125,1,-1,8,1
201401BS70268,1,9,0,18,0,8,0,0,0,0,1,1,6,1,20,4,1598,2,2,1,1
201401BS70268,2,9,0,9,0,8,0,0,0,0,4,1,6,2,42,7,1390,1,5,2,1
201401BS70269,1,3,0,14,0,0,0,0,0,0,1,1,6,1,28,6,124,1,6,3,1
201401BS70269,2,8,0,6,0,0,0,0,0,0,3,1,1,1,47,8,-1,-1,-1,10,1
201401BS70272,1,19,0,9,0,8,0,0,0,0,0,1,1,1,29,6,2198,2,3,2,1
201401BS70272,2,1,0,18,0,8,0,0,0,0,0,1,2,1,29,6,-1,-1,-1,5,1
201401BS70273,1,9,0,2,0,0,0,0,0,0,3,1,6,2,43,7,1598,1,2,8,1
201401BS70273,2,21,0,14,0,0,0,0,0,0,4,1,6,1,59,9,6692,2,5,-1,-1
201401BS70274,1,11,0,18,0,8,0,0,0,0,1,1,1,1,45,7,-1,-1,-1,6,1
201401BS70275,1,9,0,18,0,8,0,0,0,0,1,1,6,1,48,8,1797,8,3,-1,1
201401BS70276,1,1,0,15,0,8,0,0,0,0,3,1,2,1,43,7,-1,-1,-1,2,1
201401BS70276,2,9,0,11,0,8,0,0,0,0,4,1,6,1,-1,-1,2143,2,1,-1,-1
201401BS70277,1,11,0,18,0,8,0,0,0,0,1,1,6,1,56,9,9000,2,7,5,1
201401BS70278,1,19,0,9,0,8,0,0,0,0,1,1,1,1,40,7,-1,-1,-1,9,1
201401BS70279,1,9,0,4,0,8,0,0,1,0,0,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401BS70279,2,2,0,7,0,8,0,0,0,0,0,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401BS70280,1,9,0,12,0,0,0,0,0,0,1,1,6,1,23,5,4282,1,6,9,1
201401BS70280,2,9,0,18,0,0,0,4,0,0,1,1,6,2,64,9,2143,2,-1,6,1
201401BS70280,3,9,0,2,0,0,0,0,0,0,3,1,6,2,-1,-1,2720,2,8,8,1
201401BS70281,1,3,0,16,0,8,0,0,0,0,1,1,6,1,38,7,124,1,4,6,1
201401BS70282,1,9,0,9,0,8,0,0,0,0,4,1,6,1,62,9,1560,2,1,6,1
201401BS70282,2,5,0,18,0,8,0,0,0,0,1,1,6,1,35,6,1079,1,1,-1,1
201401BS70283,1,9,0,7,0,8,0,0,0,0,4,1,3,2,42,7,-1,-1,-1,3,1
201401BS70284,1,8,0,9,0,2,0,0,0,0,1,1,1,1,50,8,2499,2,4,3,1
201401BS70285,1,9,0,4,0,8,0,0,0,0,1,1,6,1,35,6,1995,2,9,5,1
201401BS70286,1,9,0,9,0,8,0,0,0,0,1,1,6,2,53,8,3226,2,13,7,1
201401BS70286,2,9,0,18,0,8,0,0,0,0,1,1,6,2,34,6,1598,1,10,7,1
201401BS70287,1,1,0,18,0,8,0,0,0,0,1,1,2,2,31,6,-1,-1,-1,3,1
201401BS70287,2,8,0,9,0,8,0,0,0,0,4,1,1,1,-1,-1,-1,-1,-1,-1,-1
201401BS70288,1,1,0,18,0,8,0,0,0,0,1,1,6,1,35,6,-1,-1,-1,4,1
201401BS70288,2,90,0,7,0,8,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,3,1
201401BS70290,1,9,0,3,0,0,0,0,0,0,2,1,6,1,40,7,1248,2,1,2,1
201401BS70290,2,9,0,18,0,0,0,0,0,0,1,1,6,2,34,6,599,1,12,6,1
201401BS70291,1,1,0,18,0,8,0,0,0,0,1,1,2,1,30,6,-1,-1,-1,2,1
201401BS70291,2,2,0,9,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401BS70292,1,8,0,3,0,2,0,0,0,0,2,1,1,1,41,7,2499,2,2,5,1
201401BS70292,2,19,0,18,0,2,0,0,0,0,1,1,6,1,-1,-1,2198,2,4,-1,-1
201401BS70293,1,5,0,18,0,8,0,0,0,0,1,1,6,1,30,6,-1,-1,-1,2,1
201401BS70293,2,9,0,9,0,8,0,0,0,0,1,1,6,1,50,8,1598,1,11,2,1
201401BS70293,3,19,0,9,0,8,0,0,0,0,1,1,6,1,28,6,1248,2,7,-1,-1
201401BS70294,1,1,0,18,0,8,0,0,0,0,1,1,6,1,33,6,-1,-1,-1,4,1
201401BS70294,2,8,0,9,0,8,0,0,0,0,4,1,1,1,-1,-1,2499,2,5,10,1
201401BS70295,1,9,0,7,0,5,0,0,0,0,1,1,6,2,59,9,1390,1,11,3,1
201401BS70296,1,3,0,18,0,8,0,0,0,0,1,1,2,1,31,6,125,1,2,1,1
201401BS70296,2,9,0,9,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401BS70297,1,9,0,18,0,8,0,0,1,0,0,1,2,1,23,5,1198,1,8,2,1
201401BS70297,2,1,0,9,0,8,0,0,0,0,0,1,6,1,20,4,-1,-1,-1,-1,-1
201401BS70298,1,3,0,4,0,1,1,0,0,0,1,1,6,1,35,6,124,1,6,4,1
201401BS70298,2,4,0,4,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401BS70299,1,1,0,18,0,8,0,0,0,0,1,1,6,1,24,5,-1,-1,-1,3,1
201401BS70299,2,8,0,18,0,8,0,0,0,0,1,1,1,1,61,9,2499,2,6,3,1
201401BS70303,1,9,0,4,0,8,0,0,0,0,2,1,6,1,35,6,-1,-1,-1,2,1
201401BS70303,2,9,0,1,0,8,0,0,0,0,1,1,6,1,29,6,1991,2,6,5,1
201401BS70304,1,5,0,16,0,8,0,0,0,0,1,1,2,1,47,8,-1,-1,-1,5,1
201401BS70304,2,9,0,18,0,8,0,0,0,0,1,1,2,1,30,6,1598,2,4,-1,-1
201401BS70305,1,3,0,18,0,8,0,0,0,0,2,1,6,1,45,7,-1,-1,-1,5,1
201401BS70305,2,9,0,18,0,8,0,0,0,0,1,1,6,1,55,8,1397,1,11,3,1
201401BS70306,1,19,0,17,0,8,0,0,0,0,1,1,1,1,-1,-1,1968,2,5,2,1
201401BS70306,2,9,0,17,0,8,0,0,0,0,2,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401BS70307,1,9,0,3,0,8,0,0,0,0,2,1,1,1,25,5,1968,2,4,-1,1
201401BS70307,2,9,0,4,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401BS70308,1,8,0,7,0,8,0,0,1,0,4,1,1,1,-1,-1,-1,-1,-1,-1,-1
201401BS70309,1,9,0,9,0,8,0,0,0,0,1,1,6,2,79,11,1498,1,4,-1,-1
201401BS70309,2,1,0,18,0,8,0,0,0,0,1,1,6,1,34,6,-1,-1,-1,4,1
201401BS70310,1,5,0,18,0,0,0,0,0,0,1,1,6,1,27,6,125,1,5,-1,1
201401BS70310,2,20,0,3,0,0,0,0,0,0,2,1,1,1,52,8,-1,-1,-1,1,1
201401BS70311,1,8,0,18,0,8,0,0,0,0,1,1,6,1,38,7,2499,2,3,7,2
201401BS70312,1,1,0,18,0,8,0,0,0,0,1,1,2,1,23,5,-1,-1,-1,8,1
201401BS70312,2,9,0,9,0,8,0,0,0,0,4,1,6,2,-1,-1,1699,1,3,-1,-1
201401BS70313,1,1,0,18,0,0,0,0,0,0,1,1,2,2,30,6,-1,-1,-1,3,1
201401BS70313,2,9,0,12,0,0,0,0,0,0,1,1,6,1,-1,-1,1997,1,13,-1,-1
201401BS70316,1,8,0,17,0,8,0,0,0,0,3,1,6,1,39,7,1951,2,12,2,1
201401BS70316,2,1,0,17,0,8,0,0,0,0,1,1,6,1,29,6,-1,-1,-1,2,1
201401BS70317,1,9,0,3,0,8,0,0,0,0,2,1,6,2,50,8,1600,1,8,-1,-1
201401BS70317,2,8,0,4,0,8,0,0,0,0,1,1,1,1,52,8,-1,-1,-1,4,1
201401BS70318,1,9,0,18,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401BS70319,1,1,0,18,0,8,0,0,0,0,4,1,2,1,50,8,-1,-1,-1,5,1
201401BS70319,2,9,0,9,0,8,0,0,0,0,1,1,2,1,-1,-1,4367,2,2,7,1
201401BS70320,1,1,0,18,0,8,0,0,0,0,1,1,2,1,31,6,-1,-1,-1,2,1
201401BS70320,2,3,0,9,0,8,0,0,1,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401BS70321,1,20,0,11,0,8,0,0,0,0,4,1,1,1,39,7,2998,2,3,7,1
201401BS70321,2,1,0,15,0,8,0,0,0,0,3,1,6,1,35,6,-1,-1,-1,5,1
201401BS70322,1,9,0,2,0,8,0,0,0,0,3,1,1,2,23,5,1984,1,2,7,1
201401BS70322,2,1,0,14,0,8,0,4,0,0,1,1,6,1,46,8,-1,-1,-1,2,1
201401BS70323,1,9,0,2,0,0,0,0,0,0,3,1,6,2,36,7,1587,1,8,6,1
201401BS70323,2,1,0,14,0,0,0,4,0,0,1,1,2,2,32,6,-1,-1,-1,6,1
201401BS70324,1,9,0,5,0,8,0,0,0,0,3,1,1,1,49,8,1791,8,2,-1,-1
201401BS70324,2,1,0,18,0,8,0,0,1,0,1,1,2,1,42,7,-1,-1,-1,5,1
201401BS70325,1,8,0,18,0,0,0,0,0,0,3,1,1,1,45,7,1582,2,5,2,1
201401BS70325,2,3,0,13,0,0,0,0,0,0,4,1,2,1,31,6,-1,-1,-1,3,1
201401BS70326,1,11,0,4,0,1,0,0,0,0,0,1,1,1,36,7,4760,2,1,1,1
201401BS70327,1,5,0,4,0,0,0,11,0,0,0,1,2,1,46,8,-1,-1,-1,5,1
201401BS70327,2,19,0,2,0,0,0,0,0,0,0,1,1,1,-1,-1,2402,2,7,10,1
201401BS70328,1,1,0,12,0,8,0,0,0,0,3,1,6,1,17,4,-1,-1,-1,2,1
201401BS70328,2,9,0,18,0,8,0,0,0,0,4,1,6,2,28,6,1339,8,2,3,1
201401BS70329,1,5,0,9,0,8,0,0,0,0,3,1,2,1,26,6,599,1,7,4,1
201401BS70329,2,9,0,18,0,8,0,0,0,0,1,1,2,1,55,8,1699,1,6,5,1
201401BS70330,1,4,0,18,0,0,0,0,0,0,1,1,6,1,49,8,279,1,3,4,1
201401BS70330,2,9,0,6,0,0,0,0,0,0,3,1,6,1,47,8,-1,-1,-1,4,1
201401BS70331,1,11,0,4,0,0,0,0,0,0,4,1,1,1,49,8,4461,2,1,4,1
201401BS70332,1,1,0,18,0,0,0,8,0,0,1,1,6,1,26,6,-1,-1,-1,7,1
201401BS70332,2,9,0,2,0,0,0,0,0,0,3,1,6,1,-1,-1,1988,1,15,-1,-1
201401BS70334,1,1,0,17,0,8,0,0,0,0,3,1,6,1,13,3,-1,-1,-1,2,1
201401BS70334,2,9,0,9,0,8,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401BS70335,1,9,0,7,0,8,0,0,0,0,0,1,1,1,40,7,1498,1,6,4,1
201401BS70335,2,1,0,18,0,8,0,0,0,0,0,1,1,1,40,7,-1,-1,-1,2,1
201401BS70336,1,9,0,7,0,8,0,0,0,0,2,1,2,1,45,7,1997,1,5,8,1
201401BS70336,2,1,0,7,0,8,0,0,0,0,4,1,2,2,34,6,-1,-1,-1,7,1
201401BS70338,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1
201401BS70339,1,9,0,5,0,8,0,0,0,0,3,1,2,2,45,7,1242,1,3,2,1
201401BS70339,2,1,0,3,0,8,0,0,0,0,4,1,2,1,48,8,-1,-1,-1,2,1
201401BS70340,1,9,0,9,0,8,0,0,0,0,4,1,6,1,39,7,-1,-1,-1,9,1
201401BS70340,2,3,0,17,0,8,0,0,0,0,1,1,6,1,30,6,124,1,7,7,1
201401BS70341,1,9,0,2,0,0,0,0,1,0,3,1,1,1,53,8,2996,1,5,4,1
201401BS70341,2,9,0,14,0,0,0,4,1,0,4,1,6,1,-1,-1,1984,1,4,-1,-1
201401BS70343,1,9,0,3,0,0,0,0,0,0,2,1,4,2,20,4,1360,1,8,3,1
201401BS70343,2,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1248,2,3,-1,-1
201401BS70344,1,9,0,18,0,8,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401BS70345,1,9,0,1,0,8,0,0,0,0,2,1,6,2,40,7,1299,1,6,2,1
201401BS70347,1,1,0,4,0,8,0,0,0,0,0,1,2,1,43,7,-1,-1,-1,5,1
201401BS70347,2,21,0,1,0,8,0,0,0,0,0,1,1,3,-1,-1,-1,-1,-1,5,1
201401BS70349,1,9,0,18,0,8,0,10,1,4,1,1,1,1,37,7,1968,2,4,8,1
201401BS70351,1,9,0,7,0,8,0,0,0,0,4,2,6,2,37,7,-1,-1,-1,3,1
201401BS70351,2,3,0,18,0,8,0,0,0,0,3,1,6,2,47,8,125,1,-1,3,1
201401BS70352,1,9,0,5,0,8,0,0,0,0,3,1,6,1,35,6,1390,1,3,7,1
201401BS70352,2,9,0,18,0,8,0,0,0,0,1,1,6,1,34,6,2496,2,12,3,1
201401BS70353,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1
201401BS70354,1,9,0,6,0,8,0,0,0,0,0,1,6,1,54,8,2179,2,-1,7,1
201401BS70354,2,3,0,18,0,8,0,0,0,0,0,1,2,1,27,6,125,1,3,3,1
201401BS70355,1,9,0,9,0,8,0,0,0,0,1,1,4,1,40,7,1497,8,6,4,1
201401BS70356,1,1,0,18,0,1,0,0,0,0,3,1,6,2,27,6,-1,-1,-1,7,1
201401BS70356,2,9,0,13,0,1,0,0,0,0,4,1,6,1,-1,-1,4367,2,2,-1,-1
201401BS70357,1,9,0,18,0,8,0,0,0,0,3,1,1,1,-1,-1,3301,1,8,6,1
201401BS70357,2,9,0,9,0,8,0,0,0,0,1,1,6,2,85,11,-1,-1,-1,3,1
201401BS70358,1,9,0,13,0,8,0,0,0,0,4,1,6,1,43,7,1198,1,5,-1,-1
201401BS70358,2,1,0,18,0,8,0,0,0,0,1,1,1,1,26,6,-1,-1,-1,4,1
201401BS70359,1,9,0,1,0,0,0,0,0,0,2,1,6,2,70,10,2500,1,10,7,1
201401BS70360,1,3,0,18,0,1,1,10,7,0,1,1,6,1,20,4,-1,-1,-1,6,1
201401BS70360,2,9,0,18,0,2,0,0,0,0,1,1,6,1,18,4,1596,1,8,8,1
201401BS70361,1,11,0,18,0,2,0,0,0,0,0,1,1,2,60,9,9200,2,10,4,1
201401BS70362,1,3,0,4,0,1,0,8,0,0,1,1,2,1,47,8,125,1,6,9,1
201401BS70362,2,19,0,2,0,1,0,0,0,0,4,1,1,1,38,7,3920,2,1,4,1
201401BS70362,3,9,0,3,0,1,0,0,0,0,2,1,2,3,-1,-1,-1,-1,-1,-1,-1
201401BS70365,1,9,0,3,0,0,0,0,0,0,2,1,6,2,40,7,2993,2,8,7,1
201401BS70365,2,9,0,18,0,0,0,0,0,0,2,1,6,1,41,7,-1,-1,-1,5,1
201401BS70365,3,9,0,18,0,0,0,0,0,0,1,1,6,1,44,7,4398,1,10,8,1
201401BS70366,1,9,0,9,0,8,0,0,0,0,4,1,1,1,26,6,1600,2,4,8,1
201401BS70368,1,3,0,18,0,1,0,0,0,0,3,1,1,1,38,7,108,1,1,8,1
201401BS70368,2,8,0,7,0,1,0,0,0,0,4,1,1,1,44,7,2499,2,4,4,1
201401BS70369,1,19,0,12,0,0,0,0,0,0,3,1,1,1,36,7,2143,2,2,2,1
201401BS70369,2,19,0,11,0,0,0,0,0,0,4,1,1,1,54,8,2402,2,7,4,1
201401BS70370,1,4,0,18,0,8,0,0,0,0,1,1,6,2,32,6,399,1,18,4,1
201401BS70371,1,19,0,9,0,8,0,0,0,0,3,1,1,1,54,8,2402,2,5,3,1
201401BS70372,1,9,0,9,0,8,0,0,0,0,4,1,6,2,30,6,1598,1,5,3,1
201401BS70372,2,1,0,18,0,8,0,0,0,0,1,1,6,1,35,6,-1,-1,-1,2,1
201401BS70373,1,3,0,3,0,8,0,0,0,0,3,1,2,1,44,7,124,1,5,2,1
201401BS70373,2,8,0,9,0,8,0,0,0,0,2,1,1,1,-1,-1,2499,2,8,5,1
201401BS70374,1,9,0,9,0,8,0,0,0,0,4,1,2,2,47,8,1598,2,3,5,1
201401BS70374,2,1,0,18,0,8,0,0,0,0,1,1,2,1,25,5,-1,-1,-1,3,1
201401BS70375,1,8,0,18,0,2,0,0,0,0,1,1,1,1,-1,-1,1798,8,1,-1,-1
201401BS70376,1,1,0,18,0,8,0,0,0,0,1,1,6,1,29,6,-1,-1,-1,5,1
201401BS70376,2,19,0,7,0,8,0,0,0,0,4,1,6,1,26,6,1560,2,7,3,1
201401BS70378,1,1,0,9,0,2,0,0,0,0,2,1,6,1,43,7,-1,-1,-1,-1,-1
201401BS70378,2,9,0,6,0,1,0,0,0,0,1,1,6,1,-1,-1,1995,2,3,-1,-1
201401BS70379,1,11,0,3,0,1,0,0,0,0,0,1,1,1,36,7,4461,2,1,3,1
201401BS70380,1,9,0,5,0,1,0,0,0,0,1,1,3,2,40,7,1497,8,6,2,1
201401BS70380,2,5,0,5,0,1,0,0,0,0,2,1,1,1,-1,-1,1170,1,5,-1,-1
201401BS70381,1,19,0,9,0,8,0,0,0,0,3,1,1,1,46,8,2463,2,7,4,1
201401BS70381,2,1,0,18,0,8,0,0,0,0,1,1,6,1,21,5,-1,-1,-1,3,1
201401BS70385,1,9,0,5,0,8,0,4,0,0,1,1,6,2,56,9,2000,1,9,4,1
201401BS70385,2,9,0,2,0,8,0,0,0,0,2,1,6,1,41,7,2143,2,3,2,1
201401BS70386,1,1,0,18,0,1,0,0,0,0,1,1,6,2,44,7,-1,-1,-1,4,1
201401BS70386,2,9,0,2,0,8,0,0,0,0,3,1,6,1,-1,-1,2967,2,4,-1,-1
201401BS70388,1,8,0,18,0,8,0,0,0,0,1,1,1,1,66,10,2499,2,2,3,1
201401BS70388,2,3,0,7,0,8,0,0,0,0,4,1,6,1,22,5,125,1,6,9,1
201401BS70389,1,9,0,18,0,0,0,0,0,0,1,1,6,1,33,6,1596,1,9,2,1
201401BS70389,2,1,0,12,0,0,0,0,0,0,1,1,6,1,31,6,-1,-1,-1,3,1
