"grid_square,population_per_hectare,bicycle_aadf,motor_vehicle_aadf,safe"
"""51.419,-0.144"",140.8,317.8,17863.399999999998,0"
"""51.3805,-0.2025"",23.6,127.0,34732.4,0"
"""51.5085,-0.0725"",65.1,832.6,41915.8,0"
"""51.537,-0.515"",6.2,54.8,4572.0,0"
"""51.473,-0.387"",66.0,83.4,16593.0,0"
"""51.541,-0.197"",156.1,1157.6,18322.6,0"
"""51.595,0.032"",68.0,1.2,67668.4,0"
"""51.465,-0.2415"",92.0,332.6,27382.2,0"
"""51.531,0.1445"",6.9,117.2,21271.4,0"
"""51.3675,-0.119"",38.9,127.2,35430.2,0"
"""51.512,0.268"",19.0,0.0,117689.4,0"
"""51.477,-0.1485"",164.8,3111.6,27694.800000000007,0"
"""51.5155,-0.0825"",6.3,4519.0,19433.0,0"
"""51.524,-0.0645"",100.0,1228.4,14182.2,0"
"""51.408,-0.036"",66.3,177.4,20202.8,0"
"""51.5275,-0.077"",114.0,3914.4,13388.0,0"
"""51.51,-0.147"",37.4,2233.4,41880.6,0"
"""51.4815,0.1575"",49.2,26.6,2025.8,0"
"""51.511,0.001"",35.4,4.0,19587.0,0"
"""51.377,-0.1755"",79.8,86.0,13424.5,0"
"""51.533,0.0545"",153.2,400.4,23567.0,0"
"""51.5545,0.005"",116.8,390.4,7688.800000000001,0"
"""51.443,-0.1515"",126.3,105.0,900.8,0"
"""51.604,-0.345"",68.2,31.6,19479.8,0"
"""51.4925,-0.1895"",229.9,1077.4,14992.199999999995,0"
"""51.3585,-0.213"",58.9,146.6,18953.8,0"
"""51.472,-0.001"",21.0,36.8,6545.8,0"
"""51.5865,0.1985"",44.2,146.6,19256.4,0"
"""51.4445,-0.2345"",9.5,301.0,66964.40000000001,0"
"""51.499,-0.229"",152.0,1314.0,22548.0,0"
"""51.5475,-0.0865"",143.3,1385.6,9278.8,0"
"""51.428,-0.0385"",57.6,335.2,29707.800000000007,0"
"""51.49,0.067"",95.7,109.8,7618.4,0"
"""51.652,-0.422"",31.9,77.4,8986.599999999999,0"
"""51.6565,-0.303"",1.3,37.4,13363.0,0"
"""51.3825,-0.281"",22.2,127.4,4843.6,0"
"""51.416,-0.1865"",102.2,468.4,16021.6,0"
"""51.2785,-0.262"",1.5,0.0,151126.2,0"
"""51.4875,-0.267"",46.0,188.6,93419.4,0"
"""51.6,-0.196"",73.3,106.8,10440.6,0"
"""51.5365,-0.062"",97.2,1389.8,21061.800000000007,0"
"""51.414,0.112"",26.4,67.8,13383.4,0"
"""51.585,-0.282"",81.4,74.2,28633.00000000001,0"
"""51.5135,0.014"",83.4,234.0,9325.8,0"
"""51.41,-0.135"",63.1,111.8,10831.6,0"
"""51.677,0.076"",2.3,0.0,122721.6,0"
"""51.498,0.151"",7.0,23.2,19049.6,0"
"""51.5605,-0.115"",141.3,1446.8,16140.2,0"
"""51.417,-0.4955"",23.7,5.6,303.4000000000001,0"
"""51.461,0.116"",74.5,218.6,16115.8,0"
"""51.52,-0.1305"",86.7,2274.6,13880.6,0"
"""51.556,-0.35"",54.8,82.6,12268.0,0"
"""51.512,-0.2915"",58.2,1374.6,14332.999999999998,0"
"""51.5805,-0.035"",152.3,70.2,12088.2,0"
"""51.5605,-0.105"",103.8,1440.8,29612.4,0"
"""51.649,0.1125"",1.9,28.0,15960.4,0"
"""51.435,0.171"",23.4,119.0,17220.000000000004,0"
"""51.519,-0.152"",153.2,1735.8,19348.6,0"
"""51.418,-0.2855"",95.2,347.6,29173.2,0"
"""51.5395,-0.253"",154.5,231.4,15075.8,0"
"""51.449,0.1875"",34.4,147.6,22640.000000000004,0"
"""51.445,0.004"",92.1,206.8,25088.6,0"
"""51.5035,-0.0035"",11.5,137.0,96465.2,0"
"""51.38,-0.244"",61.8,327.2,24306.8,0"
"""51.5155,-0.1485"",63.3,1735.8,19348.6,0"
"""51.594,-0.199"",77.5,246.8,22323.6,0"
"""51.509,-0.246"",78.5,92.6,84946.40000000001,0"
"""51.5055,-0.2275"",116.0,2726.6,16493.399999999998,0"
"""51.5155,0.0075"",25.2,422.0,117617.6,0"
"""51.463,-0.1345"",132.4,3572.6,25292.2,0"
"""51.479,0.179"",33.7,14.2,411.8,0"
"""51.4715,-0.0655"",93.1,404.66666666666674,12242.666666666664,0"
"""51.4935,0.259"",3.2,1.2,13577.0,0"
"""51.5465,-0.0555"",124.0,760.8,15919.599999999995,0"
"""51.467,-0.1175"",149.1,1318.8,14630.4,0"
"""51.457,-0.118"",138.6,1912.4,21909.2,0"
"""51.512,-0.0045"",115.0,278.0,49373.6,0"
"""51.3385,-0.495"",9.8,127.6,21870.2,0"
"""51.4935,-0.523"",7.9,0.0,149098.2,0"
"""51.408,0.1595"",31.0,22.8,2280.2000000000007,0"
"""51.4475,-0.3275"",89.5,2425.8,31353.8,0"
"""51.489,-0.536"",42.4,135.0,22829.0,0"
"""51.5765,-0.009"",192.2,353.6,13143.4,0"
"""51.4005,-0.031"",48.9,23.4,1339.4,0"
"""51.472,-0.389"",66.0,83.4,16593.0,0"
"""51.5735,0.0475"",34.7,0.0,99506.0,0"
"""51.584,-0.0715"",149.8,2430.0,40094.6,0"
"""51.431,-0.1145"",98.2,195.2,17811.2,0"
"""51.4395,-0.2465"",9.5,493.6,91415.4,0"
"""51.352,-0.2495"",30.7,235.0,39852.6,0"
"""51.52,-0.166"",139.2,651.6,15575.399999999998,0"
"""51.5505,-0.1105"",155.3,2879.8,24975.8,0"
"""51.617,-0.245"",43.6,39.6,63261.59999999999,0"
"""51.4165,0.017"",72.7,42.4,10785.0,0"
"""51.497,-0.0535"",48.3,3271.0,20811.8,0"
"""51.516,-0.359"",123.9,40.6,20240.0,0"
"""51.593,0.0255"",73.7,6.8,147451.0,0"
"""51.5065,-0.143"",37.4,2233.4,41880.6,0"
"""51.5325,-0.3685"",61.3,43.0,5064.2,0"
"""51.5825,0.117"",37.5,88.0,19204.800000000007,0"
"""51.652,-0.085"",52.5,65.0,12310.6,0"
"""51.5535,-0.212"",86.8,390.4,15669.2,0"
"""51.525,-0.2035"",280.1,637.4,15705.2,0"
"""51.671,-0.367"",1.3,28.6,45345.6,0"
"""51.5635,-0.1985"",111.6,118.2,10875.2,0"
"""51.458,0.0815"",68.4,7.0,86687.4,0"
"""51.346,0.2565"",25.7,24.2,8521.2,0"
"""51.3265,-0.538"",58.4,7.2,1074.6,0"
"""51.564,-0.2785"",84.4,116.6,21010.6,0"
"""51.4275,-0.5405"",7.3,0.0,181275.4,0"
"""51.56,-0.0705"",158.7,775.2,15733.8,0"
"""51.5545,0.118"",93.3,108.8,11597.8,0"
"""51.5325,-0.379"",109.5,66.8,43886.6,0"
"""51.472,-0.1225"",322.6,1918.8,16551.4,0"
"""51.574,-0.0675"",150.5,1101.0,35161.0,0"
"""51.517,-0.131"",72.4,1272.0,6999.8,0"
"""51.5375,-0.3675"",61.3,43.0,5064.2,0"
"""51.552,-0.3115"",64.6,128.8,20072.8,0"
"""51.5375,-0.153"",37.1,749.2,21649.000000000004,0"
"""51.5845,-0.0675"",149.8,542.8,33502.4,0"
"""51.6265,-0.067"",94.2,101.8,13602.0,0"
"""51.4785,-0.1235"",196.6,1918.8,16551.4,0"
"""51.3785,-0.103"",101.5,137.4,29227.6,0"
"""51.591,-0.026"",154.7,105.6,14043.6,0"
"""51.4495,0.118"",36.7,66.6,32600.8,0"
"""51.5245,0.0725"",7.3,187.2,109659.0,0"
"""51.6825,-0.0505"",1.3,22.0,51321.8,0"
"""51.601,-0.267"",103.7,148.2,28113.6,0"
"""51.383,-0.1075"",158.6,103.2,11581.4,0"
"""51.438,-0.127"",169.1,934.0,28536.2,0"
"""51.5555,0.208"",64.1,65.0,12944.4,0"
"""51.4315,-0.164"",148.5,1129.4,21103.2,0"
"""51.474,-0.0775"",151.4,2510.2,22162.800000000007,0"
"""51.571,-0.0895"",74.1,1318.0,36134.4,0"
"""51.379,0.284"",1.6,0.0,57099.60000000001,0"
"""51.587,0.162"",43.0,43.6,52972.0,0"
"""51.543,-0.1025"",107.6,836.0,5585.8,0"
"""51.577,-0.0655"",94.4,1101.0,35161.0,0"
"""51.6115,-0.043"",22.2,0.0,99921.0,0"
"""51.596,0.0115"",21.4,6.8,147451.0,0"
"""51.5005,-0.099"",84.1,1968.8,6957.6,0"
"""51.5045,-0.0835"",68.5,434.4,4483.799999999998,0"
"""51.4005,-0.1185"",109.3,379.2,19175.4,0"
"""51.382,-0.2775"",22.2,3.4,99894.6,0"
"""51.506,-0.2295"",152.1,2726.6,16493.399999999998,0"
"""51.3905,-0.4995"",28.0,123.8,12375.8,0"
"""51.51,-0.3815"",136.9,789.2,24208.800000000007,0"
"""51.523,-0.0805"",44.8,2667.6,29342.6,0"
"""51.6115,-0.1755"",92.6,138.2,18767.2,0"
"""51.45,-0.3795"",66.5,19.0,369.00000000000006,0"
"""51.4375,0.2375"",12.9,84.4,30487.6,0"
"""51.2925,-0.328"",16.6,227.0,6727.2,0"
"""51.538,-0.3"",31.1,235.0,30264.6,0"
"""51.6825,0.129"",7.0,0.0,82152.6,0"
"""51.614,0.0255"",38.1,228.8,22081.2,0"
"""51.384,-0.109"",152.7,43.8,9670.4,0"
"""51.508,-0.3425"",80.4,178.0,29745.000000000004,0"
"""51.579,-0.018"",136.9,212.0,15522.6,0"
"""51.5405,-0.316"",52.2,157.0,19151.2,0"
"""51.518,-0.171"",65.1,466.75,5452.5,0"
"""51.5435,0.05"",201.8,232.8,16866.4,0"
"""51.494,-0.182"",103.2,510.0,55052.00000000001,0"
"""51.587,-0.0975"",159.9,264.8,16807.8,0"
"""51.5065,-0.1655"",6.1,341.8,1551.2,0"
"""51.5775,-0.099"",27.7,2093.0,29522.0,0"
"""51.5535,-0.404"",7.5,36.6,95489.2,0"
"""51.3445,-0.5"",47.6,127.6,21870.2,0"
"""51.52,-0.2115"",223.1,2.6,86375.8,0"
"""51.5675,-0.0785"",123.5,238.25,3354.5,0"
"""51.4295,-0.1305"",136.2,1108.4,26156.0,0"
"""51.5355,-0.393"",64.8,64.6,22725.6,0"
"""51.6125,-0.1595"",87.7,89.0,21417.6,0"
"""51.513,-0.0005"",35.4,68.6,48232.4,0"
"""51.342,-0.0055"",55.5,19.4,24415.2,0"
"""51.517,-0.238"",24.9,499.8,10320.2,0"
"""51.457,-0.3265"",50.0,373.8,48304.0,0"
"""51.5625,0.0905"",75.0,160.2,17931.0,0"
"""51.58,-0.069"",174.0,747.6,28814.800000000007,0"
"""51.5095,0.1245"",95.1,15.4,8214.400000000001,0"
"""51.5145,-0.0645"",174.7,1431.2,18089.4,0"
"""51.5105,-0.372"",46.6,214.8,19488.6,0"
"""51.371,-0.402"",29.4,207.4,13025.4,0"
"""51.5495,-0.071"",130.4,1821.4,17445.8,0"
"""51.533,-0.0775"",152.7,4129.8,15444.8,0"
"""51.4385,-0.0915"",87.9,613.0,14160.4,0"
"""51.6255,-0.1085"",73.3,126.8,14449.6,0"
"""51.4475,-0.1245"",145.0,853.6,31455.0,0"
"""51.655,-0.3725"",13.1,81.6,14710.799999999996,0"
"""51.402,-0.1975"",50.9,207.4,19339.000000000004,0"
"""51.5325,-0.373"",76.8,43.0,5064.2,0"
"""51.4965,-0.206"",133.7,2639.6,16967.000000000004,0"
"""51.439,-0.333"",63.2,21.4,374.6,0"
"""51.56,-0.063"",160.6,411.4,21517.8,0"
"""51.532,-0.21"",228.2,344.6,5826.200000000002,0"
"""51.441,-0.1335"",116.1,72.4,620.5999999999998,0"
"""51.5175,-0.0095"",112.5,62.0,91194.8,0"
"""51.4555,-0.1195"",138.6,1912.4,21909.2,0"
"""51.3825,-0.191"",52.2,163.8,15040.800000000005,0"
"""51.4795,-0.492"",1.2,54.0,23064.2,0"
"""51.538,0.034"",181.2,107.5,3358.25,0"
"""51.5975,-0.3895"",52.4,98.6,22421.2,0"
"""51.4515,0.047"",33.7,179.6,14434.0,0"
"""51.4975,-0.1035"",128.6,3509.2,19585.8,0"
"""51.4285,-0.167"",132.7,1145.6,15039.4,0"
"""51.57,-0.1285"",132.0,759.6,13806.2,0"
"""51.399,-0.0805"",139.2,6.2,322.2000000000001,0"
"""51.4675,-0.1435"",113.3,1578.4,16158.2,0"
"""51.6,-0.3375"",82.0,87.6,14479.600000000002,0"
"""51.538,-0.451"",53.6,29.8,2917.8,0"
"""51.584,-0.2655"",44.5,71.4,15158.2,0"
"""51.507,-0.0745"",65.1,3653.8,28656.4,0"
"""51.408,-0.4665"",3.7,0.0,60476.00000000001,0"
"""51.5425,0.037"",223.8,29.8,337.6,0"
"""51.516,-0.206"",179.2,186.4,4211.199999999999,0"
"""51.5665,-0.226"",58.2,314.0,13181.333333333336,0"
"""51.4465,-0.165"",85.4,559.6,23419.6,0"
"""51.493,-0.1"",291.8,7320.0,46201.60000000001,0"
"""51.3635,-0.078"",18.0,98.8,20273.6,0"
"""51.491,-0.197"",221.8,643.4,28731.60000000001,0"
"""51.6465,-0.1975"",64.6,282.8,24606.2,0"
"""51.4265,-0.333"",77.6,550.2,11094.2,0"
"""51.681,0.04"",1.0,21.0,19809.4,0"
"""51.51,-0.1905"",72.6,2580.8,28510.0,0"
"""51.4705,-0.1245"",173.1,1918.8,16551.4,0"
"""51.3295,-0.194"",14.0,91.6,40299.000000000015,0"
"""51.3655,-0.0135"",3.4,19.4,24415.2,0"
"""51.535,-0.159"",37.1,749.2,21649.000000000004,0"
"""51.322,-0.198"",14.0,26.0,18197.6,0"
"""51.4925,-0.138"",306.1,730.4,7181.0,0"
"""51.533,-0.1925"",128.2,1157.6,18322.6,0"
"""51.5765,0.082"",103.2,58.0,55901.6,0"
"""51.462,-0.291"",31.6,211.4,8405.2,0"
"""51.446,-0.0185"",46.4,89.2,18518.4,0"
"""51.2705,-0.254"",1.5,0.0,151126.2,0"
"""51.61,-0.2125"",27.3,42.4,8540.2,0"
"""51.525,0.03"",166.5,415.8,18962.6,0"
"""51.5125,-0.039"",119.8,902.2,27064.4,0"
"""51.49,0.023"",42.0,0.0,731.2,0"
"""51.405,-0.0595"",44.4,110.0,11850.2,0"
"""51.508,-0.2705"",129.7,420.6,13462.399999999998,0"
"""51.4165,0.0895"",6.0,58.4,27156.4,0"
"""51.4555,0.016"",85.9,347.0,19500.0,0"
"""51.675,0.0625"",4.7,17.0,21763.4,0"
"""51.4715,-0.136"",141.3,3705.4,19724.6,0"
"""51.602,-0.0035"",65.6,115.2,10069.8,0"
"""51.4535,-0.212"",84.4,180.5,4734.0,0"
"""51.418,-0.162"",120.2,788.8,16779.2,0"
"""51.617,-0.124"",37.8,71.8,52942.59999999999,0"
"""51.419,-0.4185"",10.2,55.0,12015.4,0"
"""51.5645,-0.1325"",177.7,1289.0,28515.4,0"
"""51.327,-0.1065"",34.7,28.8,9639.8,0"
"""51.6085,0.264"",4.1,0.0,124284.6,0"
"""51.5765,0.0435"",70.2,1.2,128198.4,0"
"""51.547,-0.191"",80.0,8.4,920.0,0"
"""51.6325,0.222"",0.6,0.0,134308.0,0"
"""51.5165,-0.1185"",39.4,3112.6,29656.2,0"
"""51.54,0.1425"",90.3,118.8,12939.399999999998,0"
"""51.52,-0.1225"",55.0,923.0,15183.6,0"
"""51.572,-0.219"",30.7,18.33333333333333,100374.66666666666,0"
"""51.3035,-0.3225"",26.1,0.0,142907.8,0"
"""51.5685,-0.087"",137.9,308.0,8227.199999999999,0"
"""51.555,-0.193"",142.4,183.2,8797.199999999999,0"
"""51.598,-0.089"",88.0,1403.2,23030.6,0"
"""51.572,0.1915"",80.8,152.8,34882.4,0"
"""51.6875,-0.168"",22.5,19.0,12548.999999999998,0"
"""51.5935,0.0375"",36.9,0.0,33468.8,0"
"""51.612,-0.1095"",95.8,170.4,16557.399999999998,0"
"""51.555,-0.0895"",193.0,1385.6,9278.8,0"
"""51.62,-0.026"",55.7,33.0,18143.2,0"
"""51.5135,-0.028"",168.1,446.0,16531.6,0"
"""51.3545,-0.0365"",11.3,19.4,24415.2,0"
"""51.556,0.0015"",71.0,0.6,92606.4,0"
"""51.464,0.0305"",24.2,91.6,17894.600000000002,0"
"""51.3785,-0.2015"",23.6,127.0,34732.4,0"
"""51.6215,-0.318"",36.5,40.0,23447.4,0"
"""51.5585,-0.0785"",171.5,460.4,12731.600000000002,0"
"""51.471,-0.185"",190.8,2191.8,41410.8,0"
"""51.498,-0.0605"",154.5,210.2,9368.6,0"
"""51.6795,-0.1875"",3.2,146.0,12034.2,0"
"""51.606,-0.481"",22.3,16.4,12239.000000000002,0"
"""51.717,-0.066"",42.4,4.2,987.0,0"
"""51.478,0.1795"",33.7,14.2,411.8,0"
"""51.35,-0.497"",32.1,127.6,21870.2,0"
"""51.4805,-0.1785"",155.4,3466.0,33664.6,0"
"""51.589,-0.0085"",179.1,132.6,18480.000000000004,0"
"""51.53,0.023"",165.6,415.8,18962.6,0"
"""51.527,-0.2595"",13.5,218.8,12352.8,0"
"""51.5845,-0.3625"",64.0,110.6,18376.8,0"
"""51.5365,-0.1435"",91.8,1343.0,11041.0,0"
"""51.5285,-0.1195"",155.6,1386.8,12695.6,0"
"""51.6435,-0.1695"",55.5,2.2,399.2,0"
"""51.355,-0.197"",85.1,89.4,5815.4,0"
"""51.5895,-0.1995"",73.5,40.2,99842.8,0"
"""51.5065,0.2725"",19.0,0.0,117689.4,0"
"""51.5345,-0.0805"",175.6,2118.2,17343.199999999993,0"
"""51.5695,-0.239"",32.8,50.33333333333334,104226.0,0"
"""51.595,0.013"",90.1,6.8,147451.0,0"
"""51.547,-0.18"",143.5,867.2,46554.4,0"
"""51.698,0.2045"",0.5,47.4,1302.4,0"
"""51.5195,-0.1355"",86.7,1169.6,6185.4,0"
"""51.4765,-0.118"",241.7,4749.2,17762.0,0"
"""51.51,-0.1375"",22.9,1839.2,12472.8,0"
"""51.3365,-0.5055"",34.7,20.8,1603.8,0"
"""51.59,-0.226"",76.2,133.8,19941.2,0"
"""51.5615,-0.0735"",160.8,460.4,12731.600000000002,0"
"""51.446,0.015"",73.5,283.8,19723.0,0"
"""51.528,-0.075"",179.2,4129.8,15444.8,0"
"""51.5385,0.0335"",181.2,107.5,3358.25,0"
"""51.4175,-0.4305"",46.3,147.6,32575.2,0"
"""51.455,0.153"",37.6,46.8,22984.6,0"
"""51.52,-0.056"",122.1,2995.0,22570.4,0"
"""51.5075,-0.2735"",102.8,420.6,13462.399999999998,0"
"""51.5485,-0.077"",170.2,3203.8,12730.4,0"
"""51.362,-0.096"",75.4,164.4,18101.6,0"
"""51.537,-0.1925"",138.1,1157.6,18322.6,0"
"""51.4935,-0.129"",104.8,1657.0,11670.2,0"
"""51.6605,-0.4015"",50.8,573.2,38258.999999999985,0"
"""51.5475,0.0355"",109.3,174.4,14828.4,0"
"""51.47,0.16"",49.0,50.8,12135.8,0"
"""51.504,-0.081"",68.5,4086.8,8304.000000000002,0"
"""51.6105,-0.2565"",96.3,106.8,14359.999999999998,0"
"""51.54,-0.258"",10.1,231.4,15075.8,0"
"""51.6165,0.01"",44.2,111.4,14201.2,0"
"""51.583,-0.021"",98.2,212.0,15522.6,0"
"""51.4585,-0.166"",185.8,1339.4,16411.399999999998,0"
"""51.5155,-0.1475"",63.3,1735.8,19348.6,0"
"""51.4025,-0.537"",3.1,56.8,9639.8,0"
"""51.5905,0.117"",2.9,88.0,19204.800000000007,0"
"""51.393,-0.116"",75.4,175.4,25720.0,0"
"""51.577,0.036"",15.0,68.6,85796.79999999999,0"
"""51.49,-0.076"",161.5,2196.4,28988.6,0"
"""51.549,0.025"",115.2,174.4,14828.4,0"
"""51.649,-0.058"",45.1,120.8,21733.2,0"
"""51.5805,-0.1545"",27.8,492.2,16883.4,0"
"""51.319,-0.442"",1.8,2.6,86170.79999999999,0"
"""51.4425,-0.119"",107.0,307.0,26028.2,0"
"""51.51,-0.1325"",14.7,623.4,17136.199999999993,0"
"""51.4895,0.1225"",22.0,64.4,7215.8,0"
"""51.6075,0.1305"",4.0,64.0,27540.6,0"
"""51.5325,0.1535"",80.7,47.4,13112.2,0"
"""51.5935,-0.1855"",31.2,0.4,79998.8,0"
"""51.525,-0.391"",53.0,14.0,42985.8,0"
"""51.454,-0.0625"",70.6,945.6666666666664,15651.333333333332,0"
"""51.443,-0.01"",103.9,177.8,23525.6,0"
"""51.682,-0.4505"",4.9,0.0,153018.19999999998,0"
"""51.4695,-0.12"",145.0,1318.8,14630.4,0"
"""51.5825,-0.227"",66.6,37.6,59786.99999999999,0"
"""51.528,0.027"",131.1,415.8,18962.6,0"
"""51.602,-0.2695"",101.0,148.2,28113.6,0"
"""51.6685,-0.3815"",21.0,187.4,14090.6,0"
"""51.5315,0.0465"",164.0,295.2,16200.000000000002,0"
"""51.6085,-0.0495"",22.2,139.0,31156.400000000005,0"
"""51.399,-0.158"",16.0,395.0,26454.8,0"
"""51.5265,0.2115"",26.0,31.6,20922.2,0"
"""51.424,-0.1305"",91.6,1320.4,35739.0,0"
"""51.686,0.058"",1.0,17.0,21763.4,0"
"""51.472,0.055"",15.9,53.0,2449.9999999999995,0"
"""51.376,-0.4095"",36.4,207.4,13025.4,0"
"""51.46,0.0495"",40.7,61.6,16483.2,0"
"""51.5895,0.0085"",20.8,175.2,26193.8,0"
"""51.495,-0.183"",182.2,510.0,55052.00000000001,0"
"""51.368,-0.1025"",87.2,66.8,11856.8,0"
"""51.5745,-0.414"",43.8,52.2,11616.0,0"
"""51.5075,-0.3785"",79.3,214.8,19488.6,0"
"""51.5615,-0.2575"",86.1,99.8,48406.4,0"
"""51.384,-0.291"",74.4,213.0,24039.6,0"
"""51.5485,-0.0875"",207.6,1385.6,9278.8,0"
"""51.5135,-0.1005"",6.3,4001.0,24786.4,0"
"""51.578,0.026"",52.5,59.2,15619.4,0"
"""51.554,0.057"",138.0,351.4,34527.000000000015,0"
"""51.4325,-0.519"",30.1,267.6,24436.0,0"
"""51.3875,-0.4315"",9.5,238.0,14919.200000000004,0"
"""51.3125,-0.0595"",8.7,11.0,1616.8,0"
"""51.2935,0.147"",1.1,79.6,5344.4000000000015,0"
"""51.3365,-0.521"",40.8,95.8,11165.0,0"
"""51.5435,-0.378"",61.0,36.6,95489.2,0"
"""51.6055,-0.112"",131.1,378.4,17556.4,0"
"""51.262,-0.2355"",1.5,144.6,13997.4,0"
"""51.475,-0.2065"",156.7,1258.0,13668.6,0"
"""51.5195,-0.1205"",39.4,5685.8,14771.6,0"
"""51.3315,-0.261"",46.9,248.6,18543.6,0"
"""51.3625,-0.069"",4.5,7.4,15574.4,0"
"""51.412,-0.1595"",53.7,788.8,16779.2,0"
"""51.5305,-0.048"",188.2,827.4,14632.0,0"
"""51.5005,-0.196"",105.6,354.0,538.4,0"
"""51.507,-0.377"",46.6,214.8,19488.6,0"
"""51.4765,-0.099"",118.6,2594.6,19925.8,0"
"""51.511,-0.119"",38.2,7898.2,22674.200000000004,0"
"""51.546,-0.072"",142.4,1139.4,16514.600000000002,0"
"""51.59,0.082"",70.3,53.6,18179.6,0"
"""51.5125,-0.0325"",124.3,728.0,27006.8,0"
"""51.5285,0.024"",165.6,415.8,18962.6,0"
"""51.63,0.001"",74.1,7.8,2310.4,0"
"""51.487,0.0695"",137.7,109.8,7618.4,0"
"""51.4475,-0.4115"",239.0,28.2,908.6,0"
"""51.5155,-0.0795"",52.0,483.2,5246.200000000002,0"
"""51.6155,-0.1445"",63.4,119.8,27413.0,0"
"""51.513,-0.147"",22.9,1267.4,7683.2,0"
"""51.5115,-0.148"",37.4,1267.4,7683.2,0"
"""51.354,-0.037"",4.5,19.4,24415.2,0"
"""51.306,-0.477"",0.6,0.6,90095.6,0"
"""51.362,-0.122"",28.9,100.8,32014.0,0"
"""51.508,-0.2745"",102.8,420.6,13462.399999999998,0"
"""51.58,-0.1955"",41.1,393.2,18421.4,0"
"""51.5935,0.0055"",21.4,175.2,26193.8,0"
"""51.3265,-0.2135"",15.9,48.2,15908.2,0"
"""51.386,-0.063"",39.9,253.4,23860.4,0"
"""51.551,-0.065"",175.0,1821.4,17445.8,0"
"""51.5175,-0.183"",139.3,676.0,12397.0,0"
"""51.5135,-0.0485"",214.3,165.0,31888.2,0"
"""51.5805,-0.2065"",92.9,35.8,73418.40000000001,0"
"""51.401,-0.536"",7.7,2.8,100.0,0"
"""51.587,-0.209"",57.2,35.8,73418.40000000001,0"
"""51.5145,-0.0555"",178.3,1236.2,23369.4,0"
"""51.4445,-0.0245"",46.4,549.8,37002.8,0"
"""51.4715,-0.1775"",99.2,2879.4,39118.0,0"
"""51.6085,0.021"",44.8,124.2,32712.4,0"
"""51.59,0.276"",0.8,0.0,124284.6,0"
"""51.502,-0.228"",197.7,1314.0,22548.0,0"
"""51.47,-0.096"",50.9,5006.0,34068.0,0"
"""51.483,-0.348"",47.7,222.6,45217.2,0"
"""51.2775,-0.3695"",19.6,61.4,15450.4,0"
"""51.2775,-0.367"",19.6,61.4,15450.4,0"
"""51.449,-0.148"",133.3,2233.2,17652.4,0"
"""51.5115,-0.377"",46.6,789.2,24208.800000000007,0"
"""51.4705,-0.069"",93.1,1816.666666666667,4781.333333333333,0"
"""51.57,0.176"",33.3,62.0,34769.0,0"
"""51.553,-0.3265"",98.4,82.4,18500.0,0"
"""51.558,-0.121"",165.9,1208.8,17306.2,0"
"""51.472,-0.4055"",38.7,110.4,30351.8,0"
"""51.4155,-0.162"",76.0,788.8,16779.2,0"
"""51.536,-0.3715"",51.0,43.0,5064.2,0"
"""51.4645,-0.361"",79.4,280.8,26685.8,0"
"""51.4375,-0.391"",79.5,143.0,11355.799999999996,0"
"""51.4895,-0.156"",123.3,725.0,11489.2,0"
"""51.456,0.087"",68.4,7.0,86687.4,0"
"""51.585,-0.23"",74.3,57.8,65634.6,0"
"""51.463,-0.186"",94.2,2191.8,41410.8,0"
"""51.4595,-0.102"",100.5,864.4,6767.199999999999,0"
"""51.534,-0.022"",40.0,14.8,97164.60000000002,0"
"""51.534,-0.1625"",17.9,341.6,25664.4,0"
"""51.515,-0.204"",201.7,186.4,4211.199999999999,0"
"""51.2835,-0.003"",1.4,0.0,130464.6,0"
"""51.538,-0.092"",142.4,2304.6,15743.2,0"
"""51.474,0.0215"",54.7,174.2,34222.0,0"
"""51.4715,-0.1755"",200.2,2879.4,39118.0,0"
"""51.4855,-0.1455"",234.7,3111.6,27694.800000000007,0"
"""51.514,-0.1525"",70.6,433.8,10998.600000000002,0"
"""51.4655,0.0885"",44.5,154.0,19839.4,0"
"""51.333,-0.178"",4.3,90.8,4154.799999999998,0"
"""51.559,0.1755"",28.1,14.2,276.6,0"
"""51.5345,-0.174"",75.9,228.6,20115.2,0"
"""51.546,-0.127"",157.5,645.2,8789.8,0"
"""51.3755,-0.0455"",39.0,188.0,20025.0,0"
"""51.5095,-0.011"",115.0,96.0,31727.599999999995,0"
"""51.4825,-0.174"",155.4,1995.4,16022.600000000002,0"
"""51.5165,-0.089"",6.3,2387.6,14811.000000000005,0"
"""51.51,-0.128"",60.7,2368.2,9780.6,0"
"""51.5,-0.0955"",161.8,3397.6,13652.200000000004,0"
"""51.6335,-0.105"",17.6,126.8,14449.6,0"
"""51.5215,-0.1355"",178.5,4843.6,21523.8,0"
"""51.511,-0.013"",149.9,578.4,46272.0,0"
"""51.577,-0.219"",66.6,18.33333333333333,100374.66666666666,0"
"""51.482,-0.477"",1.2,59.2,20699.0,0"
"""51.513,-0.218"",109.7,11.4,60352.8,0"
"""51.556,-0.329"",83.8,48.8,10110.0,0"
"""51.554,-0.111"",89.6,2290.0,13890.399999999998,0"
"""51.349,0.0475"",1.9,27.8,8628.400000000001,0"
"""51.296,-0.331"",26.1,64.2,13497.0,0"
"""51.442,-0.0845"",14.4,399.6,24377.4,0"
"""51.6055,-0.34"",48.7,31.6,19479.8,0"
